Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_4:SL 29.33 HSL CBRICK SWG is38 - moar timing.bin]
648.621,-0.027417697,3.1653543,1.6085316,1.6830351,92.79245,-8.27067,14.612148,24.55689,461.1854,237.35484,0.0,99.251686,0.0,0.0,327.75,198.0,3678.7149000000004,17.254902,-10.8359375,1.1821289,421.50293,19381.209,20000.502,1100.0834,499.89316,137.42696,144.59079,0.0,4.6638865,4.0,99.998474,-4.546693,2.9999962,-0.37499952,8.816,0.0,8.71875,0.75579834,-0.37593985,0.0,-0.37499532,0.0,0.0,0.85253906,0.84472656,74.850464,-0.78125006,262.43896,274.06345,0.0,87.99998,83.30078,0.0,263.82697,266.1155,520.5,649.875,5.449859,498.1875,0.0,417.46875,79.82713,31.999992,177.92969,1.0,115.63,226.75,-1.1230469,0.3112793,57.165527,55.207825,1.9824219,-12.341309,0.0,111.51,115.79,4.279999,-1.91,0.0,0.32,0.0,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0062519,0
648.638,-0.06193416,3.141142,1.6098613,1.6831622,92.793335,-8.27067,14.6230345,24.61168,461.25604,236.93817,0.0,99.25098,0.0,0.0,328.5,198.0,3681.684,17.254902,-10.703125,1.1868286,423.1779,19381.209,20000.502,1100.0834,499.89316,137.42696,145.3538,0.0,4.668609,4.0,99.998474,-4.5431514,2.9999962,-0.37499952,8.864,0.0,8.7890625,0.7494507,-0.37593985,0.0,-0.37499532,0.0,0.0,0.8515625,0.84472656,74.850464,-0.78125006,262.63138,273.92993,0.0,87.99998,83.30078,0.0,264.03427,266.17355,523.125,649.875,5.6098876,498.28125,0.0,417.6875,79.82713,31.999992,178.00293,1.0,115.57,224.84375,-1.1108398,0.22277832,57.232666,55.107117,1.9873047,-12.341309,0.0,111.6,116.36,4.760002,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85312665,0
648.658,-0.109547324,3.1314569,1.6139301,1.6826961,92.79496,-8.27067,14.618937,24.63936,459.16858,235.73705,0.0,99.250404,0.0,0.0,328.5,198.0,3693.2305,17.254902,-10.6015625,1.1852417,422.59744,19304.262,20000.502,1100.0834,499.89316,137.42696,145.96846,0.0,4.8286376,4.0,99.998474,-4.539964,2.9999962,-0.37499952,8.864,0.0,8.7734375,0.74957275,-0.37593985,0.0,-0.37499532,0.0,0.0,0.8515625,0.84472656,74.850464,-0.78125006,262.9854,273.80505,0.0,87.99998,83.30078,0.0,264.43228,266.23987,523.125,649.875,5.7379103,495.1875,0.0,417.40625,79.82713,31.999992,178.6438,1.0,116.15,224.875,-1.0986328,-0.030517578,57.299805,54.981995,1.9824219,-12.341309,0.0,111.95,115.93,3.9800034,-2.17,0.0,-0.32,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
648.678,-0.14763786,3.165083,1.613564,1.6861295,92.796425,-8.27067,14.6102085,24.69051,459.54272,236.83182,0.0,99.24995,0.0,0.0,325.875,198.0,3703.1275,17.254902,-10.5703125,1.1912842,425.21765,19223.6,20000.502,1100.0834,499.89316,137.42696,145.94727,0.0,4.9566603,4.0,99.998474,-4.5370955,2.9999962,-0.37499952,8.956,0.0,8.890625,0.7523804,-0.37593985,0.0,-0.37499532,0.0,0.0,0.8544922,0.84472656,74.84131,-0.78125006,263.28226,274.60577,0.0,87.99998,83.49609,0.0,264.67276,266.26474,522.375,649.875,5.840328,498.09375,0.0,418.875,79.82713,31.999992,178.36914,1.0,115.78,225.71875,-1.0925293,0.2593994,56.99463,54.844666,1.9995117,-12.341309,0.0,112.25,115.88,3.6299973,-2.52,0.0,0.48,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
648.7,-0.19811028,3.178533,1.617911,1.6910467,92.79774,-8.27067,14.615818,24.733385,463.355,238.47147,0.0,99.24958,0.0,0.0,325.875,198.0,3704.4471000000003,17.254902,-10.59375,1.1895142,424.59576,19139.752,20000.502,1100.0834,499.89316,137.42696,146.05324,0.0,5.059078,4.0,99.998474,-4.534514,2.9999962,-0.37499952,8.964,0.0,9.3515625,0.7609253,-0.37593985,0.0,-0.37499532,0.0,0.0,0.8515625,0.84472656,74.84131,-0.78125006,263.94098,275.27283,0.0,87.99998,83.69141,0.0,265.27808,266.25647,522.0,649.875,5.9222627,494.875,0.0,421.15625,79.82713,31.999992,178.83301,1.0,115.76,228.28125,-1.0925293,0.0793457,57.019043,54.66461,1.9970703,-12.341309,0.0,112.29,116.45,4.159996,-1.97,0.0,-0.16,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000013,0
648.719,-0.21848823,3.2026634,1.621246,1.693251,92.79892,-8.27067,14.619744,24.828777,463.34875,238.40324,0.0,99.24929,0.0,0.0,325.875,198.0,3713.0245,17.254902,-10.578125,1.1964722,427.08328,19112.158,20000.502,1100.0834,499.89316,138.59267,146.43474,0.0,5.1410127,4.0,99.998474,-4.5321903,2.9999962,0.0,8.964,0.0,9.3125,0.76312256,0.0,0.0,0.0,0.0,0.0,0.85058594,0.84277344,74.84131,-0.78125006,264.1667,275.2584,0.0,87.99998,83.88672,0.0,265.47705,266.46375,522.0,649.875,5.98781,495.1875,0.0,422.5625,79.82713,31.999992,179.43726,1.0,116.46,228.9375,-1.0864258,0.033569336,56.63452,54.460144,1.9775391,-12.341309,0.0,112.55,116.45,3.899994,-2.24,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437514,0
648.738,-0.2347906,3.1935654,1.6241543,1.6987193,92.79999,-8.27067,14.622493,24.861368,465.86133,240.6765,0.0,99.24906,0.0,0.0,323.25,198.0,3717.3132000000005,17.254902,-10.5546875,1.2080078,431.1877,19035.21,20000.502,1100.0834,499.89316,138.59267,147.07059,0.0,5.20656,4.0,99.998474,-4.5300994,3.3749957,0.0,9.012,0.0,9.4453125,0.7617798,0.0,0.0,0.0,0.0,0.0,0.85058594,0.84277344,74.84131,-0.78125006,264.32593,275.87906,0.0,87.99998,83.88672,0.0,265.67606,267.06906,522.375,649.875,6.0402484,495.15625,0.0,422.125,79.82713,31.999992,179.96826,1.0,116.42,228.53125,-1.0864258,0.048828125,56.4209,54.34723,1.9921875,-12.341309,0.0,112.68,116.48,3.800003,-2.33,0.0,0.48,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000013,0
648.759,-0.24783248,3.1899261,1.629857,1.6991007,92.80095,-8.27067,14.612698,24.88433,463.63293,240.30588,0.0,99.24888,0.0,0.0,323.25,198.0,3717.3132000000005,17.254902,-10.5,1.21521,433.75815,18932.791,20000.502,1100.0834,499.89316,138.59267,147.8548,0.0,5.2589984,4.0,99.998474,-4.5282173,3.3749957,0.0,9.012,0.0,9.265625,0.7597656,0.0,0.0,0.0,0.0,0.0,0.85058594,0.84277344,74.84131,-0.78125006,264.83633,275.57037,0.0,87.99998,83.88672,0.0,266.2399,267.29294,522.375,649.875,6.0821986,495.125,0.0,422.1875,79.82713,31.999992,180.45654,1.0,116.48,227.9375,-1.0894775,0.051879883,56.158447,54.023743,1.9750977,-12.341309,0.0,112.68,117.15,4.470001,-1.66,0.0,0.32,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000013,0
648.778,-0.23826599,3.1697206,1.6329447,1.6988041,92.80181,-8.27067,14.605842,24.958252,463.54965,240.97818,0.0,99.248726,0.0,0.0,322.875,198.0,3732.4886,17.254902,-10.4609375,1.2214355,435.98035,18813.92,20000.502,1100.0834,499.89316,138.86821,148.29988,0.0,5.3009486,4.0,99.998474,-4.5265236,3.3749957,0.0,9.108,0.0,9.234375,0.75927734,0.0,0.0,0.0,0.0,0.0,0.85058594,0.8417969,74.84131,-0.78125006,265.0998,275.1838,0.0,87.99998,83.88672,0.0,266.40573,267.98944,524.25,649.875,6.115759,495.125,0.0,422.375,79.82713,31.999992,180.76782,1.0,117.17,227.78125,-1.083374,0.036621094,55.908203,53.684998,1.9921875,-12.341309,0.0,113.14,117.54,4.4000015,-1.73,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000013,0
648.799,-0.2506128,3.1616383,1.6362153,1.6993127,92.80259,-8.27067,14.595182,24.996363,461.98532,241.07245,0.0,99.248604,0.0,0.0,319.875,198.0,3741.7258,17.254902,-10.5,1.22406,436.9256,18710.44,20000.502,1100.0834,499.89316,138.86821,148.34227,0.0,5.334509,4.0,99.998474,-4.524999,3.3749957,0.0,9.2,0.0,9.171875,0.7513428,0.0,0.0,0.0,0.0,0.0,0.8457031,0.8417969,74.84131,-0.78125006,265.498,275.1305,0.0,87.99998,83.88672,0.0,266.80374,268.07236,524.25,649.875,6.142607,494.65625,0.0,422.4375,79.82713,31.999992,181.37207,0.0,117.49,225.40625,-1.0772705,0.09460449,56.072998,53.84674,1.9677734,-12.341309,0.0,113.42,117.53,4.1100006,-2.02,0.0,0.16,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000013,0
648.82,-0.24049023,3.1584053,1.6374174,1.6985073,92.80329,-8.27067,14.605299,25.05403,462.35803,240.94258,0.0,99.24851,0.0,0.0,319.875,198.0,3744.3650000000002,17.254902,-10.515625,1.2300415,438.57565,18603.773,20000.502,1100.0834,499.89316,138.86821,148.2363,0.0,5.361357,4.0,99.998474,-4.5236273,3.3749957,0.0,9.2,0.0,8.671875,0.746521,0.0,0.0,0.0,0.0,0.0,0.84375,0.8417969,74.84131,-0.78125006,265.76077,275.18683,0.0,87.99998,83.88672,0.0,267.0442,268.49524,524.25,649.875,6.164086,491.9375,0.0,422.125,79.82713,31.999992,181.57959,0.0,117.53,223.96875,-1.071167,0.07324219,55.993652,53.82538,1.9677734,-12.341309,0.0,113.5,118.21,4.709999,-1.42,0.0,0.56,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000013,0
648.839,-0.23239219,3.1571121,1.6438897,1.6968118,92.80392,-8.27067,14.5889435,25.092062,462.31903,241.31146,0.0,99.248436,0.0,0.0,319.125,198.375,3754.9218,17.254902,-10.546875,1.2443848,443.69995,18458.9,20000.502,1100.0834,499.89316,140.01273,149.50798,0.0,5.382836,4.0,99.998474,-4.5223923,3.3749957,0.37499952,9.244,0.0,8.9609375,0.75061035,0.0,0.0,0.0,0.0,0.0,0.84765625,0.8408203,74.84131,-0.78125006,265.98685,274.17505,0.0,87.99998,83.88672,0.0,267.2515,269.54,525.375,649.875,6.1812687,495.09375,0.0,421.75,79.82713,31.999992,182.2876,0.0,118.08,225.1875,-1.0650635,0.25024414,55.078125,53.18451,1.9628906,-12.341309,0.0,113.82,118.55,4.7300034,-1.39,0.0,-0.48,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625125,0
648.858,-0.24591376,3.156595,1.5359492,1.5058044,92.80448,-8.27067,14.595073,25.12478,462.3351,243.91469,0.0,99.248375,0.0,0.0,316.5,198.375,3763.4992,17.254902,-10.421875,1.1278076,402.12512,18326.764,20000.502,1100.0834,499.89316,140.01273,139.24971,0.0,5.4000187,4.0,99.998474,-4.521281,-2.2499971,0.37499952,9.344,0.0,8.8671875,0.68933105,0.0,0.0,0.0,0.0,0.0,0.84277344,0.8408203,74.84131,-0.78125006,266.57242,261.5919,0.0,87.99998,83.88672,0.0,267.7324,261.82037,526.125,649.875,6.195015,495.03125,0.0,422.09375,79.82713,31.999992,177.54517,0.0,118.52,206.8125,-0.86364746,-1.2451172,53.35083,50.19989,1.9628906,-12.341309,0.0,114.08,118.42,4.3399963,-1.78,0.0,-0.24,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625125,0
648.879,-0.256731,3.175138,1.5480254,1.5809187,92.80499,-8.27067,14.593504,25.209658,462.74716,244.19702,0.0,99.24833,0.0,0.0,316.5,197.625,3768.1178,17.254902,-9.515625,1.1116333,396.37064,18291.738,20000.502,1100.0834,499.89316,140.01273,140.07631,0.0,5.413765,4.0,99.998474,-4.5202804,-2.2499971,0.0,9.344,0.0,8.859375,0.80059814,0.0,0.0,0.0,0.0,0.0,0.8359375,0.8408203,74.84131,-0.78125006,268.08063,273.5715,0.0,87.99998,83.88672,0.0,269.2166,269.61462,526.125,649.875,6.2060122,459.71875,0.0,422.4375,79.82713,31.999992,179.02222,0.0,118.35,240.1875,-0.9490967,-2.8015137,55.29785,50.309753,1.9091797,-12.341309,0.0,114.22,118.97,4.75,-1.36,0.0,0.0,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5906261,0
648.9,-0.2853848,3.1825552,1.5518405,1.5989342,92.80545,-8.27067,14.604124,25.428398,464.73145,244.72249,0.0,99.24829,0.0,0.0,327.375,198.0,3775.7055000000005,17.254902,-9.5859375,1.1148071,397.49832,18565.035,20000.502,1100.0834,499.89316,140.01273,140.66975,0.0,5.4247622,4.0,99.998474,-4.51938,-2.2499971,0.0,8.844,0.0,8.9765625,0.82354736,0.0,0.0,0.0,0.0,0.0,0.8417969,0.8408203,74.84131,-0.78125006,268.92935,276.7999,0.0,87.99998,83.88672,0.0,269.90485,270.26965,526.125,649.875,6.05856,476.71875,0.0,436.84375,79.82713,31.999992,179.73633,0.0,118.94,247.0625,-1.0467529,-1.1993408,55.407715,51.405334,1.8896484,-12.341309,0.0,114.45,119.15,4.7000046,-1.41,0.0,0.24,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5906261,0
648.92,-0.30830783,3.185522,1.5528748,1.5780361,92.80586,-8.27067,14.611559,25.551468,465.29218,245.08305,0.0,99.24826,0.0,0.0,327.375,198.0,3784.6128000000003,17.254902,-9.4765625,1.1281738,402.24948,18813.389,20000.502,1100.0834,499.89316,140.26706,141.22083,0.0,5.27731,4.0,99.998474,-4.51857,-2.2499971,0.0,8.844,0.0,9.1953125,0.78778076,0.0,0.0,0.0,0.0,0.0,0.8466797,0.8388672,74.84131,-0.78125006,268.9226,273.1771,0.0,87.99998,83.88672,0.0,270.06238,270.4189,526.125,649.875,6.096848,477.125,0.0,423.90625,79.82713,31.999992,179.66309,0.0,118.87,236.34375,-1.0650635,0.0030517578,54.785156,52.0401,1.875,-12.341309,0.0,114.72,119.33,4.6100006,-1.5,0.0,0.64,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5906261,0
648.939,-0.32664627,3.205459,1.5561364,1.5801133,92.80624,-8.27067,14.616763,25.550434,464.92596,246.39053,0.0,99.24824,0.0,0.0,326.25,198.0,3786.2623000000003,17.254902,-9.2578125,1.1287842,402.47336,18937.035,20000.502,1100.0834,499.89316,140.26706,141.75069,0.0,5.315598,4.0,99.998474,-4.517841,-2.2499971,0.0,8.912,0.0,10.0625,0.80218506,0.0,0.0,0.0,0.0,0.0,0.85253906,0.8388672,74.84131,-0.78125006,268.78262,272.74374,0.0,87.99998,83.88672,0.0,269.86337,270.9579,526.875,649.875,6.1274786,477.3125,0.0,424.1875,79.82713,31.999992,179.79736,0.0,119.2,240.65625,-1.05896,0.10986328,54.42505,51.914978,1.875,-12.341309,0.0,114.77,120.2,5.4300003,-0.66,0.0,0.64,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0
648.958,-0.341317,3.2134337,1.5536501,1.5803676,92.80657,-8.27067,14.614547,25.530077,467.06314,248.63722,0.0,99.248215,0.0,0.0,326.625,198.0,3795.1696000000006,17.254902,-9.3046875,1.126709,401.7354,19103.666,20000.502,1100.0834,499.89316,140.26706,141.58113,0.0,5.3462286,4.0,99.998474,-4.5171847,-2.2499971,0.0,8.844,0.0,10.484375,0.8060303,0.0,0.0,0.0,0.0,0.0,0.85253906,0.8388672,74.84131,-0.78125006,268.35275,272.84442,0.0,87.99998,83.88672,0.0,269.38248,271.09885,527.25,649.875,6.308233,476.4375,0.0,424.3125,79.82713,31.999992,180.0232,0.0,119.74,241.8125,-1.0467529,0.87280273,54.42505,52.622986,1.8603516,-12.341309,0.0,115.04,119.86,4.8199997,-1.27,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0
648.978,-0.3730536,3.2166238,1.5474757,1.5793078,92.80687,-8.27067,14.612995,25.46767,467.5759,248.9758,0.0,99.2482,0.0,0.0,326.625,198.0,3806.0563,17.254902,-9.2890625,1.1338501,404.72043,19197.596,20000.502,1100.0834,499.89316,140.26706,140.9453,0.0,5.526983,4.0,99.998474,-4.516594,-2.2499971,0.0,8.844,0.0,10.640625,0.78790283,0.0,0.0,0.0,0.0,0.0,0.85058594,0.8388672,74.84131,-0.78125006,267.66806,273.0575,0.0,87.99998,83.88672,0.0,268.4206,271.60464,527.25,649.875,6.4528365,475.75,0.0,423.90625,79.82713,31.999992,179.31519,0.0,119.71,236.375,-0.97351074,3.250122,54.711914,55.317688,1.8701172,-12.341309,0.0,115.37,119.9,4.529999,-1.56,0.0,-0.24,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45937586,0
649.003,-0.4184429,3.2178998,1.5551986,1.5810034,92.807144,-8.27067,14.611909,25.368298,467.6245,248.608,0.0,99.248184,0.0,0.0,328.875,198.0,3806.0563,17.254902,-9.2734375,1.138977,406.55292,19321.773,20000.502,1100.0834,499.89316,141.43277,142.23817,0.0,5.6715865,4.0,99.998474,-4.5160623,-2.2499971,0.0,8.82,0.0,10.71875,0.8027954,0.0,0.0,0.0,0.0,0.0,0.8486328,0.8378906,74.84131,-0.78125006,268.15573,272.43286,0.0,87.99998,83.88672,0.0,269.2166,271.68756,529.5,649.875,6.568519,475.8125,0.0,423.90625,79.82713,31.999992,179.77905,0.0,119.81,240.84375,-0.95214844,0.70495605,53.9917,52.15912,1.9091797,-12.341309,0.0,115.37,120.03,4.659996,-1.43,0.0,0.32,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45937586,0
649.02,-0.4347543,3.21841,1.5562204,1.5971115,92.80739,-8.27067,14.622868,25.439013,467.38586,250.18622,0.0,99.24818,0.0,0.0,329.625,198.0,3816.943,17.254902,-9.2890625,1.1333008,404.9609,19394.475,20000.502,1100.0834,499.89316,141.43277,142.08981,0.0,5.787269,4.0,99.998474,-4.515584,-2.2499971,0.0,8.76,0.0,10.59375,0.8306885,0.0,0.0,0.0,0.0,0.0,0.8457031,0.8378906,74.84131,-0.78125006,268.2412,275.1488,0.0,87.99998,84.375,0.0,269.341,271.7456,529.125,649.875,6.6610656,476.46875,0.0,428.5625,79.82713,31.999992,179.77295,0.0,120.02,249.21875,-0.9338379,0.43029785,54.174805,52.03705,1.8945312,-12.341309,0.0,115.7,120.11,4.4100037,-1.68,0.0,0.16,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45937586,0
649.039,-0.46780345,3.237364,1.551041,1.6144912,92.80761,-8.27067,14.624679,25.45138,467.6681,249.94356,0.0,99.24817,0.0,0.0,329.625,198.0,3824.5307000000003,17.254902,-9.2734375,1.135437,405.74033,19551.555,20000.502,1100.0834,499.89316,140.0975,141.34799,0.0,5.8798156,4.0,99.91608,-4.5151534,-2.2499971,0.0,8.76,0.0,10.5703125,0.8399658,0.0,0.0,0.0,0.0,0.0,0.8457031,0.8388672,74.84131,-0.78125006,268.01575,278.65137,0.0,87.99998,85.83984,0.0,269.01764,271.79535,529.125,649.875,6.7351027,476.5,0.0,440.125,79.82713,31.999992,179.49219,0.0,119.98,252.0,-0.9063721,1.1169434,54.72412,53.172302,1.8945312,-12.341309,0.0,115.93,119.9,3.9700012,-2.12,0.0,0.16,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45937586,0
649.058,-0.47424275,3.2636957,1.5542479,1.6501832,92.80781,-8.27067,14.614228,25.418644,469.90195,249.88472,0.0,99.24816,0.0,0.0,330.375,198.0,3832.1184000000003,17.254902,-9.2890625,1.1442871,408.89948,19624.787,20000.502,1100.0834,499.89316,140.26706,142.1322,0.0,5.9538527,4.0,99.998474,-4.5147657,-2.2499971,0.0,8.728,0.0,10.5078125,0.87750244,0.0,0.0,0.0,0.0,0.0,0.84765625,0.8388672,74.84131,-0.78125006,268.48102,284.56018,0.0,87.99998,87.98828,0.0,269.39905,271.80365,529.125,649.875,6.794332,475.78125,0.0,456.625,79.82713,31.999992,179.58984,0.0,119.9,263.25,-0.8544922,0.72631836,54.870605,52.99225,1.8969727,-12.341309,0.0,116.16,120.51,4.3499985,-1.74,0.0,0.56,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45937586,0
649.078,-0.4793942,3.2742286,1.5620978,1.6858752,92.80715,-8.27067,14.618631,25.486237,471.90494,250.6188,0.0,99.24815,0.0,0.0,330.75,198.0,3835.0875,17.254902,-9.28125,1.1522827,411.76013,19676.262,20000.502,1100.0834,499.89316,140.96649,142.78923,0.0,6.013082,4.0,99.76959,-4.514417,-2.2499971,0.0,8.668,0.0,10.0859375,0.91186523,0.0,0.0,0.0,0.0,0.0,0.84765625,0.8378906,74.850464,-0.78125006,268.17862,288.74768,0.0,87.99998,89.94141,0.0,269.2581,272.40894,528.75,649.875,6.841716,476.0,0.0,471.96875,79.82713,31.999992,180.31006,0.0,120.45,273.5625,-0.83618164,0.39672852,53.729248,51.844788,1.9238281,-12.341309,0.0,116.25,120.56,4.3099976,-1.78,0.0,0.08,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45937586,0
649.1,-0.50351536,3.2596915,1.5559734,1.699991,92.806564,-8.27067,14.609995,25.442453,471.859,253.57373,0.0,99.248146,0.0,0.0,330.75,198.0,3846.634,17.254902,-9.2578125,1.1499023,410.8978,19819.014,20000.502,1100.0834,499.89316,139.2921,142.06862,0.0,6.060466,4.0,98.94562,-4.5141034,-2.2499971,0.0,8.668,0.0,10.0859375,0.90063477,0.0,0.0,0.0,0.0,0.0,0.8496094,0.8378906,74.850464,-0.78125006,268.0729,290.0,0.0,87.99998,91.40625,0.0,269.05908,272.40894,528.75,649.875,6.879623,472.1875,0.0,477.21875,79.82713,31.999992,180.09033,0.0,120.55,270.1875,-0.79956055,1.7944336,54.351807,53.93219,1.8969727,-12.341309,0.0,116.6,120.56,3.959999,-2.14,0.0,0.4,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0
649.119,-0.50281227,3.2538767,1.5527053,1.699991,92.80604,-8.27067,14.615668,25.427193,470.2271,251.24525,0.0,99.248146,0.0,0.0,331.125,198.0,3850.9227000000005,17.254902,-9.2890625,1.1539307,412.33228,19753.209,20000.502,1100.0834,499.89316,141.07246,142.64087,0.0,6.098373,4.0,99.823,-4.513821,-2.2499971,0.0,8.692,0.0,9.96875,0.90393066,0.0,0.0,0.0,0.0,0.0,0.8466797,0.8378906,74.850464,-0.78125006,267.16855,290.0,0.0,87.99998,92.08984,0.0,267.90652,272.50015,530.25,649.875,6.9099483,472.21875,0.0,478.90625,79.82713,31.999992,179.63257,0.0,120.43,271.1875,-0.70495605,5.102539,54.19922,57.27997,1.9189453,-12.341309,0.0,116.73,120.92,4.189995,-1.91,0.0,0.16,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0
649.139,-0.5222498,3.2515507,1.564822,1.699991,92.80556,-8.27067,14.607921,25.29606,470.03073,251.53603,0.0,99.248146,0.0,0.0,331.125,198.0,3856.5310000000004,17.254902,-9.2734375,1.1638794,415.8977,19787.172,20000.502,1100.0834,499.89316,142.21698,143.53105,0.0,6.1286983,4.0,99.81232,-4.513567,-2.2499971,0.0,8.692,0.0,9.8828125,0.916626,0.0,0.0,0.0,0.0,0.0,0.84472656,0.83691406,74.850464,-0.78125006,268.24243,290.0,0.0,87.99998,92.77344,0.0,269.2581,272.9396,530.25,649.875,6.934209,469.1875,0.0,480.15625,79.82713,31.999992,180.66406,0.0,120.9,275.0,-0.66833496,2.0263672,53.479004,53.55072,1.9335938,-12.341309,0.0,116.9,121.13,4.2299957,-1.88,0.0,0.4,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546876,0
649.158,-0.51779985,3.2506204,1.5597907,1.699991,92.80596,-8.27067,14.608356,25.451797,470.1156,253.49435,0.0,99.248146,0.0,0.0,330.75,198.0,3869.7270000000003,17.254902,-9.2578125,1.1673584,417.13318,19853.506,20000.502,1100.0834,499.89316,141.26321,143.10716,0.0,6.152959,4.0,99.3454,-4.513338,-2.2499971,0.0,8.684,0.0,9.8359375,0.91674805,0.0,0.0,0.0,0.0,0.0,0.8466797,0.83691406,74.850464,-0.78125006,267.46573,290.0,0.0,87.99998,94.04297,0.0,268.23822,273.00595,530.25,649.875,6.953617,469.21875,0.0,484.1875,79.82713,31.999992,180.14526,0.0,121.14,275.03125,-0.5859375,5.1452637,53.43628,56.611633,1.9384766,-12.341309,0.0,117.3,121.22,3.9199982,-2.19,0.0,0.32,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5906261,0
