Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_1:SL 29.33 HSL CBRICK SWG is38.bin]
991.442,0.6215826,2.844802,1.5517141,1.699991,91.85147,0.7518799,14.366473,25.775427,462.2474,309.95935,0.0,97.744385,0.0,0.0,342.75,198.75,4790.0,8.627451,-7.8203125,1.3874512,510.81342,19980.867,20000.502,1100.0834,499.89316,149.4232,139.2921,0.0,5.511766,4.0,97.30377,5.26381,0.0,0.74999905,8.452,0.0,12.9140625,1.0958252,0.0,0.0,0.0,0.0,0.0,0.80566406,0.8144531,74.94049,-1.5625001,269.39102,290.0,0.0,98.99291,99.90234,0.0,270.18677,267.4256,585.75,649.875,7.065663,446.875,0.0,499.6875,79.82713,42.99997,203.85742,0.0,150.87,328.75,1.6998291,-3.100586,50.115967,48.841858,1.8408203,-9.625244,0.0,146.99,150.88,3.8899994,-2.64,0.0,-0.88,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100004,0
991.458,0.5972661,2.8441708,1.5524284,1.699991,91.85193,0.7518799,14.37489,25.75684,462.24078,310.66833,0.0,97.744385,0.0,0.0,342.75,198.75,4789.0,8.627451,-7.765625,1.3872681,510.76364,19964.947,20000.502,1100.0834,499.89316,148.51183,138.21117,0.0,5.503163,4.0,96.86432,5.2637453,0.0,0.74999905,8.452,0.0,12.9453125,1.0932007,0.0,0.0,0.0,0.0,0.0,0.8027344,0.8144531,74.94049,-1.5625001,269.4956,290.0,0.0,98.99362,99.90234,0.0,270.2448,267.35925,585.75,649.875,7.05878,446.84375,0.0,500.0,79.82713,42.99997,203.85742,0.0,150.87,327.96875,1.675415,-3.2928467,50.091553,48.954773,1.8310547,-9.625244,0.0,146.8,151.26,4.4599915,-2.07,0.0,1.12,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100004,0
991.479,0.59781283,2.8251686,1.5492483,1.6999911,91.85234,0.7518799,14.374923,25.771954,462.2552,310.61316,0.0,97.744385,0.0,0.0,340.5,198.75,4802.0,8.627451,-7.828125,1.3892822,511.49332,19936.822,20000.502,1100.0834,499.89316,150.39816,139.82198,0.0,5.49628,4.0,97.61963,5.263686,0.0,0.74999905,8.524,0.0,12.9609375,1.1038208,0.0,0.0,0.0,0.0,0.0,0.80371094,0.8144531,74.94049,-1.5625001,268.6768,290.0,0.0,98.994255,99.90234,0.0,269.3244,267.29294,585.75,649.875,7.053274,446.75,0.0,499.875,79.82713,42.99997,203.95508,0.0,151.76,331.15625,1.651001,-0.54626465,50.146484,51.737976,1.8383789,-9.625244,0.0,146.91,151.76,4.849991,-1.68,0.0,-0.08,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100004,0
991.498,0.55825025,2.8175676,1.5437293,1.6999911,91.85354,0.7518799,14.369086,25.652987,460.9455,310.5739,0.0,97.744385,0.0,0.0,340.875,198.75,4798.0,8.627451,-7.8125,1.3883667,511.16165,19993.074,20000.502,1100.0834,499.89316,149.29604,139.2921,0.0,5.490774,4.0,97.24274,5.3388214,0.0,0.74999905,8.504,0.0,12.984375,1.0921631,0.0,0.0,0.0,0.0,0.0,0.7998047,0.8144531,74.94049,-1.5625001,268.58072,290.0,0.0,98.99483,99.90234,0.0,269.28296,267.2349,586.125,649.875,6.8926196,446.5625,0.0,499.875,79.82713,42.99997,203.71704,0.0,151.87,327.65625,1.6326904,-0.45776367,50.10376,51.85089,1.8310547,-9.625244,0.0,147.27,151.53,4.2599945,-2.26,0.0,0.08,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.52,0.5666002,2.8332772,1.5504181,1.699991,91.854614,0.7518799,14.353282,25.638893,461.13367,310.44186,0.0,97.744385,0.0,0.0,342.375,198.75,4797.0,8.627451,-7.765625,1.3875122,510.85486,20004.748,20000.502,1100.0834,499.89316,147.93958,138.02042,0.0,5.3301196,4.0,96.588135,5.406443,0.0,0.74999905,8.464,0.0,12.875,1.0918579,0.0,0.0,0.0,0.0,0.0,0.7988281,0.8144531,74.94049,-1.5625001,269.67938,290.0,0.0,98.995346,99.90234,0.0,270.56818,267.20172,586.125,649.875,6.764096,446.75,0.0,500.09375,79.82713,42.99997,203.97949,0.0,151.5,327.5625,1.5838623,-3.9367676,50.091553,48.15216,1.8359375,-9.625244,0.0,147.16,151.76,4.599991,-1.93,0.0,1.2,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100004,0
991.54,0.5532802,2.839561,1.5512019,1.6999911,91.85558,0.7518799,14.353938,25.798143,462.8785,311.5516,0.0,97.744385,0.0,0.0,342.75,198.75,4802.0,8.627451,-7.75,1.3869019,511.19482,20043.486,20000.502,1100.0834,499.89316,148.19391,138.67744,0.0,5.201596,4.0,96.55762,5.4673023,0.0,0.74999905,8.436,0.0,12.8203125,1.0995483,0.0,0.0,0.0,0.0,0.0,0.7998047,0.8144531,74.94049,-1.5625001,269.41864,290.0,0.0,98.99581,99.90234,0.0,270.41064,267.16025,585.75,649.875,6.661277,446.65625,0.0,499.875,79.82713,42.99997,203.9856,0.0,151.68,329.875,1.5563965,-3.6102295,50.10376,48.512268,1.8286133,-9.625244,0.0,148.04,152.08,4.0400085,-2.46,0.0,-0.16,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9906287,0
991.558,0.5426241,2.8420744,1.5482101,1.699991,91.85645,0.7518799,14.366116,25.760191,463.01776,311.97015,0.0,97.744385,0.0,0.0,342.75,198.75,4814.0,8.627451,-7.6484375,1.387146,511.2943,19964.947,20000.502,1100.0834,499.89316,148.08794,137.78726,0.0,5.098777,4.0,96.50726,5.5220757,0.37499952,0.74999905,8.436,0.0,12.78125,1.1038208,0.0,0.0,0.0,0.0,0.0,0.8017578,0.8144531,74.94049,-1.5625001,269.07663,290.0,0.0,98.99623,99.90234,0.0,269.86337,267.10223,585.75,649.875,6.5790215,446.5,0.0,499.875,79.82713,42.99997,203.9856,0.0,151.91,331.15625,1.5441895,-2.8778076,50.15869,49.397278,1.8334961,-9.625244,0.0,147.81,152.26,4.449997,-2.07,0.0,0.72,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.58,0.5340993,2.8430798,1.5489167,1.6999911,91.85724,0.7518799,14.368781,25.710459,463.1144,312.81503,0.0,97.744385,0.0,0.0,342.0,198.75,4826.0,8.627451,-7.265625,1.3880615,511.63428,19941.598,20000.502,1100.0834,499.89316,148.57541,138.0628,0.0,5.0165215,4.0,96.74225,5.571372,0.0,0.74999905,8.448,0.0,12.765625,1.1151123,0.0,0.0,0.0,0.0,0.0,0.80371094,0.8144531,74.94049,-1.5625001,268.84668,290.0,0.0,98.996605,99.90234,0.0,269.81363,267.0359,585.75,649.875,6.5132174,446.25,0.0,499.875,79.82713,42.99997,203.9856,0.0,152.14,334.53125,1.5197754,-2.6062012,50.20752,49.717712,1.8457031,-9.625244,0.0,147.62,152.55,4.930008,-1.57,0.0,0.56,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9906287,0
991.599,0.50727946,2.824732,1.5485147,1.6999911,91.85878,0.7518799,14.364787,25.676874,463.2113,313.6604,0.0,97.744385,0.0,0.0,342.75,198.75,4839.0,8.627451,-7.421875,1.3897705,512.25616,19976.092,20000.502,1100.0834,499.89316,148.5966,138.42311,0.0,4.9507174,4.0,96.598816,5.54055,0.0,0.74999905,8.392,0.0,12.7421875,1.1243896,0.0,0.0,0.0,0.0,0.0,0.8017578,0.81347656,74.94049,-1.5625001,268.49014,290.0,0.0,98.99694,99.90234,0.0,269.4405,266.95297,585.75,649.875,6.460574,445.875,0.0,499.875,79.82713,42.99997,203.96729,0.0,152.27,337.3125,1.4923096,-1.2969971,50.256348,51.145935,1.8310547,-9.625244,0.0,148.28,152.51,4.2299957,-2.27,0.0,0.08,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9906287,0
991.618,0.50582355,2.7986429,1.5486351,1.699991,91.86016,0.7518799,14.3561325,25.624949,461.00967,313.0105,0.0,97.744385,0.0,0.0,342.375,198.75,4839.0,8.627451,-8.1328125,1.3894043,512.1235,20066.836,20000.502,1100.0834,499.89316,147.11298,137.85086,0.0,4.898074,4.0,95.884705,5.5128107,0.0,0.74999905,8.4,0.0,12.6484375,1.1192627,0.0,0.0,0.0,0.0,0.0,0.80371094,0.81347656,74.94049,-1.5625001,268.88434,290.0,0.0,98.997246,99.90234,0.0,269.70584,266.88663,586.125,649.875,6.4184594,445.84375,0.0,500.0,79.82713,42.99997,203.96729,0.0,152.85,335.78125,1.461792,-3.3447266,50.238037,49.043274,1.8310547,-9.625244,0.0,148.04,153.08,5.0400085,-1.46,0.0,0.4,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9906287,0
991.64,0.46465886,2.788207,1.5493648,1.6999909,91.861404,0.7518799,14.350074,25.681957,459.5163,311.99652,0.0,97.744385,0.0,0.0,343.5,199.125,4844.0,8.627451,-8.1796875,1.3895264,512.1733,20044.018,20000.502,1100.0834,499.89316,148.02435,138.52908,0.0,4.8559594,4.0,96.32263,5.4878454,0.0,1.1249986,8.36,0.0,12.671875,1.1275635,0.0,0.0,0.0,0.0,0.0,0.80371094,0.81347656,74.94049,-1.5625001,268.65894,290.0,0.0,98.99752,99.90234,0.0,269.60635,266.82858,586.125,649.875,6.3847675,448.9375,0.0,500.0,79.82713,42.99997,203.96729,0.0,153.14,338.28125,1.4434814,-2.886963,50.24414,49.50714,1.8432617,-9.625244,0.0,148.82,152.89,4.069992,-2.44,0.0,-1.76,0.0,0.0,0.0,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9906287,0
991.658,0.49172708,2.802783,1.5502969,1.6999911,91.862526,0.7518799,14.357552,25.649096,459.7874,312.5032,0.0,97.744385,0.0,0.0,343.5,199.125,4858.0,8.627451,-7.96875,1.3880005,512.1733,20066.836,20000.502,1100.0834,499.89316,147.49448,138.23236,0.0,4.8222675,4.0,96.06781,5.465377,0.37499952,1.1249986,8.36,0.0,12.7421875,1.1396484,0.0,0.0,0.0,0.0,0.0,0.80078125,0.81347656,74.94049,-1.5625001,268.52377,290.0,0.0,98.997765,99.90234,0.0,269.4405,266.74567,586.125,649.875,6.3578143,448.75,0.0,499.875,79.82713,42.99997,203.96729,0.0,153.38,341.90625,1.4190674,-3.338623,50.299072,49.275208,1.8457031,-9.625244,0.0,148.64,153.4,4.7599945,-1.76,0.0,0.08,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.68,0.51338166,2.8086133,1.5516896,1.6999909,91.86353,0.7518799,14.356927,25.62934,462.04642,314.9462,0.0,97.744385,0.0,0.0,342.0,199.125,4866.0,8.627451,-7.953125,1.3880005,512.1733,20120.965,20000.502,1100.0834,499.89316,148.82976,140.16109,0.0,4.7953143,4.0,96.5683,5.445155,0.37499952,1.1249986,8.38,0.0,13.4453125,1.1503906,0.0,0.0,0.0,0.0,0.0,0.8017578,0.8125,74.94049,-1.5625001,268.1492,290.0,0.0,98.997986,99.90234,0.0,268.72742,266.66275,586.125,649.875,6.3362517,448.28125,0.0,499.875,79.82713,42.99997,203.96729,0.0,153.63,345.125,1.385498,-4.022217,50.32959,48.68622,1.8579102,-9.625244,0.0,149.0,153.4,4.399994,-2.11,0.0,-1.36,0.0,0.0,0.0,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9906287,0
991.698,0.53070533,2.8109455,1.5490689,1.699991,91.86361,0.7518799,14.356489,25.574984,462.2267,315.58795,0.0,97.744385,0.0,0.0,343.875,199.125,4877.0,8.627451,-7.96875,1.3890991,512.5795,20117.781,20000.502,1100.0834,499.89316,146.85864,138.40192,0.0,4.7737517,4.0,95.617676,5.5021434,0.37499952,1.1249986,8.308,0.0,13.6015625,1.1536255,0.0,0.0,0.0,0.0,0.0,0.7998047,0.8125,74.94049,-1.5625001,267.927,290.0,0.0,98.998184,99.90234,0.0,268.85178,266.58813,586.5,649.875,6.3190017,448.1875,0.0,500.0,79.82713,42.99997,203.95508,0.0,153.7,346.09375,1.3580322,-0.84228516,50.360107,51.893616,1.8603516,-9.625244,0.0,149.36,154.16,4.800003,-1.73,0.0,0.24,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.718,0.54456425,2.8118782,1.5482534,1.699991,91.86368,0.7518799,14.356183,25.54274,462.14932,316.24838,0.0,97.744385,0.0,0.0,341.625,199.125,4885.0,8.627451,-7.8671875,1.388977,512.5464,19950.62,20000.502,1100.0834,499.89316,149.02051,138.9318,0.0,4.7565017,4.0,96.65985,5.553433,0.37499952,1.1249986,8.372,0.0,13.7578125,1.1643677,0.0,0.0,0.0,0.0,0.0,0.80078125,0.8125,74.94049,-1.5625001,267.49234,290.0,0.0,98.99837,99.90234,0.0,268.36255,266.50522,586.5,649.875,6.3052015,447.96875,0.0,499.78125,79.82713,42.99997,203.95508,0.0,154.17,349.3125,1.3427734,-0.47912598,50.378418,52.259827,1.8701172,-9.625244,0.0,149.3,154.1,4.800003,-1.72,0.0,-1.04,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.742,0.55565137,2.8122516,1.5533888,1.699991,91.86374,0.7518799,14.355968,25.479671,462.592,317.0706,0.0,97.744385,0.0,0.0,341.625,199.125,4885.0,8.627451,-7.875,1.388977,512.5464,20055.693,20000.502,1100.0834,499.89316,147.8548,138.82582,0.0,4.7427015,4.0,96.09833,5.599593,0.37499952,1.1249986,8.364,0.0,13.703125,1.163208,0.0,0.0,0.0,0.0,0.0,0.80078125,0.8125,74.94049,-1.5625001,268.33685,290.0,0.0,98.99853,99.90234,0.0,269.33273,266.43887,586.875,649.875,6.2941613,447.9375,0.0,500.0,79.82713,42.99997,203.95508,0.0,154.02,348.96875,1.3031006,-3.6315918,50.354004,49.043274,1.8798828,-9.625244,0.0,149.7,154.43,4.7299957,-1.8,0.0,-0.16,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.76,0.5645211,2.8124008,1.5482529,1.699991,91.86379,0.7518799,14.355819,25.602182,462.41324,316.94806,0.0,97.744385,0.0,0.0,341.625,199.125,4894.0,8.627451,-7.7734375,1.388855,512.49664,20027.037,20000.502,1100.0834,499.89316,148.36346,139.03777,0.0,4.7316613,4.0,96.343994,5.6411376,0.37499952,1.1249986,8.364,0.0,13.5625,1.1672974,0.0,0.0,0.0,0.0,0.0,0.79785156,0.8125,74.94049,-1.5625001,267.6038,290.0,0.0,98.99867,99.90234,0.0,268.44547,266.37256,586.875,649.875,6.2853293,447.875,0.0,500.0,79.82713,42.99997,203.95508,0.0,154.46,350.1875,1.2908936,-0.50354004,50.390625,52.19574,1.8652344,-9.625244,0.0,149.36,154.67,5.3099976,-1.22,0.0,0.64,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.78,0.55161685,2.8124604,1.5523394,1.6999909,91.863846,0.7518799,14.361573,25.495825,462.80637,317.8019,0.0,97.744385,0.0,0.0,341.25,199.125,4900.0,8.627451,-7.6328125,1.388855,512.49664,19993.074,20000.502,1100.0834,499.89316,147.60045,137.93564,0.0,4.7228293,4.0,95.82214,5.6785274,0.37499952,1.1249986,8.38,0.0,13.5078125,1.1699829,0.0,0.0,0.0,0.0,0.0,0.7998047,0.8125,74.94049,-1.5625001,268.24792,290.0,0.0,98.9988,99.90234,0.0,269.16687,266.3062,586.875,649.875,6.1220136,447.78125,0.0,499.875,79.82713,42.99997,203.95508,0.0,154.85,351.0,1.2634277,-3.652954,50.39673,49.024963,1.875,-9.625244,0.0,150.03,154.97,4.9400024,-1.59,0.0,-0.72,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.798,0.5412935,2.8124843,1.5524026,1.699991,91.86472,0.7518799,14.365602,25.589148,463.185,318.45187,0.0,97.744385,0.0,0.0,339.375,199.125,4911.0,8.627451,-6.90625,1.3898926,512.87805,19993.074,20000.502,1100.0834,499.89316,148.25749,138.59267,0.0,4.5595136,4.0,96.13953,5.712178,0.37499952,1.1249986,8.428,0.0,13.2421875,1.1854248,0.0,0.0,0.0,0.0,0.0,0.7988281,0.8125,74.94049,-1.5625001,267.58868,290.0,0.0,98.998924,99.90234,0.0,268.5284,266.2316,587.25,649.875,5.991361,447.65625,0.0,500.0,79.82713,42.99997,203.94287,0.0,155.19,355.625,1.2512207,-1.0437012,50.43335,51.65863,1.8725586,-9.625244,0.0,149.66,155.26,5.599991,-0.94,0.0,0.72,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100004,0
991.817,0.5130348,2.7937436,1.5498344,1.699991,91.86551,0.7518799,14.350842,25.493391,463.431,319.3363,0.0,97.744385,0.0,0.0,338.625,199.125,4934.0,8.627451,-6.8828125,1.3900757,512.9361,19998.38,20000.502,1100.0834,499.89316,148.29988,138.67744,0.0,4.428861,4.0,96.006775,5.742464,0.37499952,1.1249986,8.428,0.0,12.6875,1.197815,0.0,0.0,0.0,0.0,0.0,0.796875,0.81152344,74.94049,-1.5625001,267.3484,290.0,0.0,98.99903,99.90234,0.0,268.3128,266.13208,586.875,649.875,5.886839,450.0,0.0,499.875,79.82713,42.99997,203.94287,0.0,155.61,359.34375,1.2390137,-0.5859375,50.531006,52.19574,1.8701172,-9.625244,0.0,149.97,155.32,5.350006,-1.18,0.0,-1.04,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.841,0.51042783,2.7674975,1.5489932,1.6999909,91.86622,0.7518799,14.340511,25.45843,461.41837,319.4385,0.0,97.744385,0.0,0.0,339.375,199.125,4938.0,8.627451,-7.0234375,1.3898926,512.88635,20032.344,20000.502,1100.0834,499.89316,146.71027,137.40576,0.0,4.324339,4.0,95.24078,5.7697215,0.37499952,1.1249986,8.364,0.0,11.8046875,1.1900024,0.0,0.0,0.0,0.0,0.0,0.79785156,0.81152344,74.94049,-1.5625001,267.7813,290.0,0.0,98.99913,99.90234,0.0,268.7357,266.0326,587.25,649.875,5.803221,449.5,0.0,499.875,79.82713,42.99997,203.94287,0.0,155.61,357.0,1.2207031,-3.2440186,50.524902,49.513245,1.875,-9.625244,0.0,150.31,155.72,5.4100037,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100004,0
991.86,0.50834227,2.756999,1.5414252,1.699991,91.86686,0.7518799,14.344998,25.521143,459.16876,318.1388,0.0,97.744385,0.0,0.0,339.75,199.5,4936.0,8.627451,-7.5859375,1.3898926,512.88635,19941.598,20000.502,1100.0834,499.89316,147.7912,137.6177,0.0,4.240721,4.0,95.76111,5.794253,0.37499952,1.4999981,8.372,0.0,11.8359375,1.1832275,0.0,0.0,0.0,0.0,0.0,0.79589844,0.81152344,74.94049,-1.5625001,266.9053,290.0,0.0,98.999214,99.90234,0.0,267.88162,265.95795,588.0,649.875,5.736327,452.1875,0.0,500.0,79.82713,42.99997,203.94287,0.0,155.87,354.96875,1.2084961,-0.5218506,50.48828,52.186584,1.8774414,-9.625244,0.0,150.41,156.04,5.6299896,-0.88,0.0,-0.48,0.0,0.0,0.0,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9906287,0
991.88,0.5066738,2.7527997,1.5420065,1.699991,91.86743,0.7518799,14.34228,25.39397,459.51083,318.2469,0.0,97.744385,0.0,0.0,339.75,199.5,4942.0,8.627451,-7.4140625,1.3898926,512.88635,19953.273,20000.502,1100.0834,499.89316,147.34612,137.2574,0.0,4.173827,4.0,95.547485,5.8163314,0.74999905,1.4999981,8.372,0.0,11.9140625,1.1845703,0.0,0.0,0.0,0.0,0.0,0.796875,0.81152344,74.94049,-1.5625001,267.07086,290.0,0.0,98.99929,99.90234,0.0,268.0475,265.89163,588.0,649.875,5.6828117,452.15625,0.0,499.875,79.82713,42.99997,203.94287,0.0,156.03,355.375,1.1962891,-1.953125,50.50049,50.75531,1.8847656,-9.625244,0.0,150.88,156.44,5.5599976,-0.97,0.0,-0.16,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.898,0.505339,2.7698698,1.5435002,1.699991,91.86712,0.7518799,14.340378,25.418034,459.6151,318.70605,0.0,97.744385,0.0,0.0,340.125,199.5,4955.0,8.627451,-7.3125,1.3909302,513.25116,19987.766,20000.502,1100.0834,499.89316,146.81625,137.08784,0.0,4.1203117,4.0,95.29114,5.836202,0.74999905,1.4999981,8.352,0.0,11.9375,1.1928711,0.0,0.0,0.0,0.0,0.0,0.7988281,0.81152344,74.94049,-1.5625001,267.0174,290.0,0.0,98.99936,99.90234,0.0,267.9977,265.817,588.0,649.875,5.6399994,451.9375,0.0,500.0,79.82713,42.99997,203.93066,0.0,156.38,357.875,1.184082,-1.9775391,50.543213,50.761414,1.887207,-9.625244,0.0,150.63,156.86,6.2299957,-0.3,0.0,0.8,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.918,0.5042712,2.795448,1.5418851,1.699991,91.86684,0.7518799,14.333186,25.410318,462.0363,321.2277,0.0,97.744385,0.0,0.0,339.375,199.5,4968.0,8.627451,-7.3671875,1.3909302,513.26776,19998.38,20000.502,1100.0834,499.89316,147.11298,137.46935,0.0,4.0774994,4.0,95.28198,5.8540854,0.74999905,1.4999981,8.356,0.0,12.3515625,1.2060547,0.0,0.0,0.0,0.0,0.0,0.7998047,0.8105469,74.94049,-1.5625001,266.57895,290.0,0.0,98.99942,99.90234,0.0,267.4505,265.7258,588.0,649.875,5.6057496,451.8125,0.0,499.875,79.82713,42.99997,203.93066,0.0,156.65,361.8125,1.171875,-0.45166016,50.585938,52.311707,1.8847656,-9.625244,0.0,151.09,156.81,5.720001,-0.81,0.0,-1.12,0.05,0.15258789,0.0,0.02,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.94,0.50341696,2.7869291,1.5437189,1.6999911,91.866585,0.7518799,14.334011,25.346748,464.349,323.6826,0.0,97.744385,0.0,0.0,339.0,199.5,4961.0,8.627451,-7.3671875,1.3909302,513.26776,20049.324,20000.502,1100.0834,499.89316,146.5831,137.44815,0.0,4.0432496,4.0,95.025635,5.8701806,0.74999905,1.4999981,8.364,0.0,12.3203125,1.2011108,0.0,0.0,0.0,0.0,0.0,0.7988281,0.8105469,74.94049,-1.5625001,266.79654,290.0,0.0,98.99947,99.90234,0.0,267.72412,265.65945,588.375,649.875,5.5783496,451.6875,0.0,500.09375,79.82713,42.99997,203.93066,0.0,156.74,360.34375,1.159668,-2.2125244,50.531006,50.483704,1.8798828,-9.625244,0.0,150.95,156.68,5.7299957,-0.81,0.0,0.16,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100004,0
991.96,0.5027336,2.7835217,1.5479848,1.6999911,91.866356,0.7518799,14.334589,25.378345,462.3828,321.8579,0.0,97.744385,0.0,0.0,339.75,199.5,4949.0,8.627451,-7.3359375,1.3909302,513.26776,20095.492,20000.502,1100.0834,499.89316,146.05324,137.40576,0.0,4.0158496,4.0,94.9234,5.8846664,0.74999905,1.4999981,8.352,0.0,12.546875,1.1911011,0.0,0.0,0.0,0.0,0.0,0.79785156,0.81152344,74.94049,-1.5625001,267.05908,290.0,0.0,98.99953,99.90234,0.0,267.9977,265.61798,588.375,649.875,5.55643,451.9375,0.0,500.09375,79.82713,42.99997,203.93066,0.0,156.68,357.34375,1.1413574,-2.798462,50.476074,49.824524,1.887207,-9.625244,0.0,151.26,156.2,4.9400024,-1.59,0.0,-1.52,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
991.981,0.5221869,2.8196588,1.5463737,1.699991,91.86615,0.7518799,14.340853,25.416466,462.48822,321.15256,0.0,97.744385,0.0,0.0,341.25,199.5,4933.0,8.627451,-7.2421875,1.3909302,513.26776,20117.781,20000.502,1100.0834,499.89316,146.09563,137.70248,0.0,3.9939299,4.0,94.94476,5.8977036,0.37499952,1.4999981,8.316,0.0,12.609375,1.1841431,0.0,0.0,0.0,0.0,0.0,0.796875,0.81152344,74.94049,-1.5625001,267.03754,290.0,0.0,98.99957,99.90234,0.0,267.9977,265.61798,587.625,649.875,5.538894,452.28125,0.0,500.1875,79.82713,42.99997,203.93066,0.0,156.29,355.25,1.1260986,-2.7801514,50.36621,49.717712,1.8847656,-9.625244,0.0,151.64,156.44,4.800003,-1.74,0.0,0.48,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100004,0
