Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_1:SL 29.33 HSL CBRICK SWG is38.bin]
887.723,0.020966481,2.6678975,0.8309315,0.7990432,91.83122,0.0,14.48552,8.238855,330.62753,108.18345,6.0,97.74432,0.0,0.0,456.375,200.25,2337.0,8.627451,-8.8203125,0.39337158,151.65616,20166.604,20000.502,1100.0834,499.89316,59.981228,61.464863,0.0,2.5094786,3.0,69.277954,14.444557,8.624989,2.2499971,2.68,0.0,-14.1171875,0.2803955,0.0,0.0,0.0,0.0,0.0,0.9814453,1.0,58.73108,3.9062495,148.33488,143.65622,0.0,86.99999,53.027344,1.0,148.9945,144.02774,494.625,649.875,-1.4299169,277.40625,0.0,255.0,75.62571,41.99998,109.2041,1.0,50.14,84.125,-0.4852295,-3.3721924,71.398926,67.048645,2.4707031,-9.997559,0.0,48.95,50.28,1.329998,-4.74,0.0,0.16,0.0,0.0,0.0,0.0,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968767,0
887.744,0.016773185,2.6609092,0.8295941,0.79866165,91.83122,0.0,14.481661,8.197382,328.82925,107.82572,6.0,97.74432,0.0,0.0,456.375,200.25,2355.0,8.627451,-8.796875,0.3935547,151.7059,20057.285,20000.502,1100.0834,499.89316,61.104553,61.422474,0.0,2.4763327,3.0,69.87915,14.428673,8.624989,2.2499971,2.68,0.0,-14.171875,0.28601074,0.0,0.0,0.0,0.0,0.0,0.9824219,1.0,58.71582,3.9062495,147.84937,143.33408,0.0,86.99999,53.027344,1.0,148.50528,143.95311,494.625,649.875,-1.4564335,276.78125,0.0,254.875,75.62571,41.99998,108.8562,1.0,50.3,85.8125,-0.52490234,-2.9907227,70.947266,66.87775,2.5097656,-9.997559,0.0,49.12,50.51,1.3899994,-4.68,0.0,-0.24,0.0,0.0,0.0,0.0,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9406268,0
887.763,0.013418548,2.658114,0.82707644,0.80035734,91.83122,0.0,14.484818,8.126945,328.79016,108.6433,6.0,97.74432,0.0,0.0,456.375,200.625,2358.0,8.627451,-8.8046875,0.39318848,151.74736,20124.148,20000.502,1100.0834,499.89316,60.044815,61.252914,0.0,2.449816,3.0,69.31152,14.414377,8.624989,2.6249967,2.68,0.0,-14.2109375,0.28851318,0.0,0.0,0.0,0.0,0.0,0.98339844,1.0,58.740234,3.9062495,147.53915,143.55774,0.0,86.99999,53.125,1.0,148.1985,143.91165,494.625,649.875,-1.4776468,275.90625,0.0,255.40625,75.62571,41.99998,108.57544,1.0,50.5,86.5625,-0.5554199,-2.4597168,70.86182,67.23175,2.380371,-9.997559,0.0,49.43,50.7,1.2700005,-4.81,0.0,-0.16,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0062519,0
887.784,0.010734838,2.6382456,0.82438767,0.8032397,91.83122,0.0,14.48117,8.08194,328.86145,108.80529,6.0,97.74432,0.0,0.0,456.375,200.625,2371.0,8.627451,-8.875,0.394104,151.92978,19986.174,20000.502,1100.0834,499.89316,61.549644,61.019775,0.0,2.4286027,3.0,70.08362,14.401511,8.624989,2.6249967,2.668,0.0,-14.2265625,0.29455566,0.0,0.0,0.0,0.0,0.0,0.98339844,1.0,58.758545,3.9062495,147.16174,144.0456,0.0,86.99999,53.320312,1.0,147.80878,143.97798,495.0,649.875,-1.4946175,274.84375,0.0,256.375,76.09254,41.99998,108.25195,1.0,50.72,88.375,-0.5859375,-2.166748,70.581055,67.1463,2.5195312,-9.997559,0.0,49.6,50.87,1.2700005,-4.81,0.0,-0.56,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0062519,0
887.804,0.008587871,2.6302981,0.82120264,0.8029854,91.83122,0.0,14.4903345,8.027186,327.02585,108.79449,6.0,97.74432,0.0,0.0,456.375,200.625,2382.0,8.627451,-8.9375,0.3945923,152.10391,20053.57,20000.502,1100.0834,499.89316,60.362736,60.680656,0.0,2.411632,3.0,69.44885,14.389932,8.2499895,2.6249967,2.668,0.0,-14.2890625,0.29693604,0.0,0.0,0.0,0.0,0.0,0.9824219,1.0,58.758545,3.9062495,146.68713,144.07318,0.0,86.99999,53.320312,1.0,147.31956,144.02774,495.0,649.875,-1.508194,274.34375,0.0,256.375,76.09254,41.99998,107.86133,1.0,50.88,89.09375,-0.61035156,-1.6326904,70.34302,67.37518,2.3901367,-9.997559,0.0,49.73,51.47,1.7400017,-4.35,0.0,0.4,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
887.823,0.006870297,2.6271193,0.8162092,0.8028158,91.83122,0.0,14.485031,7.958331,327.0304,109.30074,6.0,97.74432,0.0,0.0,456.75,200.625,2382.0,8.627451,-9.7734375,0.3947754,152.17853,20088.064,20000.502,1100.0834,499.89316,59.09105,59.705696,0.0,2.3980556,3.0,68.766785,14.37951,8.624989,2.6249967,2.624,0.0,-14.3125,0.29553223,0.0,0.0,0.0,0.0,0.0,0.98339844,1.0,58.74939,3.9062495,146.4,144.45267,0.0,86.99999,53.320312,1.0,147.06253,144.15211,495.0,649.875,-1.5190552,271.875,0.0,256.375,76.09254,41.99998,107.57446,1.0,51.28,88.65625,-0.6286621,-1.1505127,70.391846,67.87567,2.5097656,-9.997559,0.0,49.79,51.33,1.5400009,-4.55,0.0,0.32,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.093752,0
887.844,-0.014503762,2.6258478,0.8145861,0.8030278,91.83122,0.0,14.481318,7.916674,327.21054,109.360954,6.0,97.74432,0.0,0.0,456.75,201.0,2392.0,8.627451,-9.9375,0.39569092,152.36095,20030.22,20000.502,1100.0834,499.89316,59.832867,59.85406,0.0,2.3871942,3.0,69.16504,14.370131,8.624989,2.9999962,2.624,0.0,-14.34375,0.29833984,0.0,0.0,0.0,0.0,0.0,0.98339844,1.0,58.659363,3.9062495,146.12103,144.35956,0.0,86.99999,53.515625,1.0,146.74744,144.28479,495.0,649.875,-1.5277442,272.25,0.0,257.34375,76.09254,41.99998,107.318115,1.0,51.25,89.5,-0.6439209,-0.46691895,70.21484,68.299866,2.5146484,-9.997559,0.0,49.9,51.42,1.5199966,-4.57,0.0,0.16,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1593772,0
887.862,-0.03160301,2.6065893,0.81138253,0.8125655,91.83122,0.0,14.47872,7.876203,327.13553,109.79489,6.0,97.74432,0.0,0.0,456.75,201.0,2398.0,8.627451,-9.7734375,0.39813232,152.75896,20134.232,20000.502,1100.0834,499.89316,58.0737,59.663307,0.0,2.3785052,3.0,68.222046,14.361689,8.624989,2.9999962,2.624,0.0,-14.3984375,0.30548096,0.0,0.0,0.0,0.0,0.0,0.9824219,1.0,58.69751,3.9062495,145.54066,145.7732,0.0,86.99999,54.101562,1.0,146.1836,145.18858,495.0,649.875,-1.5346954,271.09375,0.0,260.46875,76.09254,41.99998,106.848145,1.0,51.41,91.65625,-0.6500244,0.033569336,70.43457,68.98346,2.385254,-9.997559,0.0,50.0,51.55,1.5499992,-4.55,0.0,0.32,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2031273,0
887.884,-0.04528241,2.598886,0.8105196,0.82061946,91.83122,0.0,14.482759,7.792005,325.3052,109.45445,6.0,97.74432,0.0,0.0,457.5,201.0,2403.0,8.627451,-9.953125,0.4017334,153.43059,20115.658,20000.502,1100.0834,499.89316,58.22206,59.514946,0.0,2.3715541,3.0,68.26782,14.354091,8.624989,2.9999962,2.56,0.0,-14.453125,0.30944824,0.0,0.0,0.0,0.0,0.0,0.9824219,1.0,58.68225,3.9062495,145.29976,146.75497,0.0,86.99999,54.589844,1.0,145.94315,146.44893,495.0,649.875,-1.5402564,270.75,0.0,263.03125,76.09254,41.99998,106.66504,1.0,51.56,92.84375,-0.6500244,0.07019043,70.825195,69.355774,2.5463867,-9.997559,0.0,50.36,51.62,1.2599983,-4.84,0.0,-0.32,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2468773,0
887.904,-0.036225926,2.5958047,0.8065993,0.82939416,91.83122,0.0,14.497307,7.7570553,325.34222,109.69515,6.0,97.74432,0.0,0.0,457.5,201.0,2411.0,8.627451,-9.828125,0.40625,154.4256,20194.197,20000.502,1100.0834,499.89316,56.61126,59.112244,0.0,2.365993,3.0,67.404175,14.347253,8.624989,2.9999962,2.56,0.0,-14.4765625,0.31079102,0.0,0.0,0.0,0.0,0.0,0.984375,0.99902344,58.69751,3.9062495,144.85715,148.20494,0.0,86.99999,55.17578,1.0,145.48709,147.55173,495.0,649.875,-1.5447052,270.59375,0.0,266.0625,76.09254,41.99998,106.28662,1.0,51.6,93.25,-0.6347656,0.41809082,71.07544,69.86542,2.385254,-9.997559,0.0,50.62,51.88,1.2600021,-4.85,0.0,-0.16,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3562526,0
887.924,-0.048980743,2.5758219,0.8074415,0.8402034,91.83122,0.0,14.489911,7.6928425,325.3114,110.04993,6.0,97.74432,0.0,0.0,457.5,201.0,2414.0,8.627451,-9.796875,0.4105835,155.54498,20175.625,20000.502,1100.0834,499.89316,56.823208,59.027466,0.0,2.3615444,3.0,67.518616,14.341099,8.624989,2.9999962,2.54,0.0,-14.515625,0.31573486,0.0,0.0,0.0,0.0,0.0,0.9863281,0.99902344,58.668518,3.9062495,144.83049,149.6812,0.0,86.99999,55.859375,1.0,145.47879,149.17691,495.0,649.875,-1.5482641,269.8125,0.0,269.75,76.09254,41.99998,106.30493,1.0,51.87,94.71875,-0.59814453,1.6998291,71.66138,71.702576,2.5341797,-9.997559,0.0,50.75,51.93,1.1800003,-4.94,0.0,-0.56,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000026,0
887.944,-0.059184596,2.5678287,0.8042645,0.8462652,91.83122,0.0,14.484735,7.688975,323.53787,109.58614,6.0,97.74432,0.0,0.0,457.5,201.375,2426.0,8.627451,-9.7578125,0.41363525,156.34099,20175.625,20000.502,1100.0834,499.89316,56.420506,59.112244,0.0,2.3579855,3.0,67.30194,14.33556,8.624989,3.3749957,2.54,0.0,-14.53125,0.31970215,0.0,0.0,0.0,0.0,0.0,0.9873047,0.99902344,58.668518,3.9062495,144.37296,150.64232,0.0,86.99999,56.25,1.0,145.00616,149.98122,495.0,649.875,-1.5511113,269.65625,0.0,271.75,76.55936,41.99998,105.92651,1.0,51.94,95.90625,-0.5340576,3.4973145,71.698,73.52753,2.5683594,-9.997559,0.0,50.81,52.43,1.6199989,-4.5,0.0,0.24,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4437528,0
887.963,-0.067347676,2.5458815,0.80447185,0.8508432,91.83122,0.0,14.48697,7.622597,323.49628,110.11673,6.0,97.74432,0.0,0.0,457.5,201.375,2431.0,8.627451,-9.75,0.41583252,156.78874,20159.705,20000.502,1100.0834,499.89316,56.4417,58.942684,0.0,2.3551383,3.0,67.31415,14.330575,8.624989,3.3749957,2.54,0.0,-14.46875,0.32208252,0.0,0.0,0.0,0.0,0.0,0.9863281,0.99902344,58.702087,3.9062495,144.27856,151.15524,0.0,86.99999,56.73828,1.0,144.91496,150.56165,495.0,649.875,-1.5533891,269.71875,0.0,274.25,76.55936,41.99998,105.877686,1.0,52.33,96.625,-0.44555664,4.672241,71.710205,74.772644,2.4975586,-9.997559,0.0,51.0,52.41,1.4099998,-4.72,0.0,0.48,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5093778,0
887.983,-0.07387814,2.5371027,0.80065626,0.86152554,91.83122,0.0,14.482676,7.6089034,321.75354,109.749245,6.0,97.74432,0.0,0.0,458.25,201.375,2446.0,8.627451,-9.7109375,0.4204712,157.99104,20073.736,20000.502,1100.0834,499.89316,57.09874,58.92149,0.0,2.3528605,3.0,67.63153,14.326089,8.624989,3.3749957,2.5,0.0,-14.0234375,0.3291626,0.0,0.0,0.0,0.0,0.0,0.9873047,0.99902344,58.711243,3.9062495,143.76656,152.81789,0.0,86.99999,57.421875,1.0,144.40916,152.80042,495.375,649.875,-1.5552113,268.3125,0.0,277.84375,76.55936,41.99998,105.511475,1.0,52.28,98.75,-0.32348633,6.4575195,71.66138,76.58234,2.7246094,-9.997559,0.0,51.06,52.55,1.4899979,-4.64,0.0,0.24,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5093778,0
888.004,-0.079102516,2.5335913,0.80127335,0.881618,91.83122,0.0,14.491388,7.5346227,321.63974,110.387375,2.0,97.74432,0.0,0.0,458.25,202.875,2457.0,8.627451,-9.3515625,0.4282837,160.01424,20080.635,20000.502,1100.0834,499.89316,57.05635,58.794323,0.0,2.3510382,3.0,67.60864,14.322051,8.624989,4.874994,2.5,0.0,-13.7578125,0.33917236,0.0,0.0,0.0,0.0,0.0,0.9892578,0.99902344,58.735657,3.9062495,143.6223,155.43234,0.0,86.99999,58.691406,1.0,144.23503,155.4372,495.375,649.875,-1.5566691,271.6875,0.0,284.4375,76.55936,41.99998,105.426025,1.0,52.53,101.75,-0.12207031,14.016724,71.77124,84.373474,2.6220703,-9.997559,0.0,51.31,52.73,1.4199982,-4.71,0.0,0.24,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5093778,0
888.022,-0.08328201,2.5321865,0.80153084,0.9021346,91.83122,0.0,14.485768,7.5136943,321.68588,110.899704,2.0,97.74432,0.0,0.0,458.25,202.875,2458.0,8.627451,-9.2734375,0.43737793,162.12863,20124.148,20000.502,1100.0834,499.89316,56.590065,58.77313,0.0,2.3495803,3.0,67.359924,14.318418,8.624989,4.874994,2.492,0.0,-13.015625,0.34448242,0.0,0.0,0.0,0.0,0.0,0.9892578,0.99902344,58.74939,3.9062495,143.63315,158.48363,0.0,86.99999,60.64453,1.0,144.2765,158.68756,495.375,649.875,-1.5578353,271.0625,0.0,294.625,76.55936,41.99998,105.493164,1.0,52.74,103.34375,0.1739502,26.193237,72.20459,97.21832,2.7392578,-9.997559,0.0,51.4,52.89,1.4899979,-4.64,0.0,0.16,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5531279,0
888.043,-0.086625606,2.5128746,0.8020507,0.94889027,91.83122,0.0,14.475975,7.5152683,321.7746,110.97543,2.0,97.74432,0.0,0.0,458.25,202.875,2475.0,8.627451,-9.1328125,0.45721436,167.02077,20035.527,20000.502,1100.0834,499.89316,57.819363,59.027466,0.0,2.3484142,3.0,67.98401,14.23996,8.624989,4.874994,2.492,0.0,-12.5546875,0.3632202,0.0,0.0,0.0,0.0,0.0,0.9902344,0.99902344,58.773804,3.9062495,143.61195,165.18347,0.0,86.99999,63.671875,1.0,144.23503,165.379,495.375,649.875,-1.5587683,271.15625,0.0,310.21875,76.55936,41.99998,105.5542,1.0,52.88,108.96875,0.32043457,49.520874,72.72339,99.998474,3.005371,-9.997559,0.0,51.73,53.15,1.420002,-4.71,0.0,-0.48,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5531279,0
888.063,-0.10930049,2.5051498,0.8044454,1.022733,91.83122,0.0,14.46912,7.512193,319.83505,111.06942,2.0,97.74432,0.0,0.0,458.25,202.875,2483.0,8.627451,-9.28125,0.4859619,174.218,20018.545,20000.502,1100.0834,499.89316,58.264454,59.23941,0.0,2.3474813,3.0,68.222046,14.169348,8.624989,4.874994,2.492,0.0,-12.265625,0.36090088,0.0,0.0,0.0,0.0,0.0,0.9902344,0.99902344,58.802795,3.9062495,143.65239,175.80135,0.0,86.99999,66.89453,1.0,144.2765,175.97586,495.375,649.875,-1.5595146,271.21875,0.0,326.90625,76.55936,41.99998,105.70068,1.0,53.09,108.28125,0.27770996,79.156494,74.00513,99.998474,2.9882812,-9.997559,0.0,51.82,53.06,1.2400017,-4.89,0.0,-0.56,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5531279,0
888.083,-0.1074404,2.50206,0.8045818,1.1448573,91.83122,0.0,14.464321,7.5180597,319.88165,111.444664,2.0,97.74432,0.0,0.0,457.875,202.875,2485.0,8.627451,-9.265625,0.5279541,186.02547,19970.254,20000.502,1100.0834,499.89316,58.83671,59.281803,0.0,2.346735,3.0,68.52875,14.105797,8.624989,4.874994,2.508,0.0,-11.5546875,0.3046875,0.0,0.0,0.0,0.0,0.0,0.9892578,0.99902344,58.854675,3.9062495,143.90768,194.06294,0.0,86.99999,70.50781,1.0,144.52525,194.20943,495.75,649.875,-1.5601118,271.96875,0.0,345.65625,77.026184,41.99998,105.95703,1.0,53.05,91.40625,0.23498535,79.18396,76.61133,99.998474,3.1982422,-9.997559,0.0,52.1,53.41,1.3100014,-4.82,0.0,-1.2,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5531279,0
888.103,-0.12595232,2.500824,0.8085181,1.2797832,91.83122,0.0,14.466822,7.555097,319.85162,111.523964,2.0,97.74432,0.0,0.0,457.875,202.875,2485.0,8.627451,-9.2421875,0.5788574,202.00368,20048.793,20000.502,1100.0834,499.89316,58.0737,59.45136,0.0,2.3461378,3.0,68.11981,14.048601,8.624989,4.874994,2.508,0.0,-10.90625,0.16345215,0.0,0.0,0.0,0.0,0.0,0.9873047,0.99902344,58.872986,3.9062495,144.47513,213.9176,0.0,86.99999,72.94922,0.0,145.0891,209.69841,495.75,649.875,-1.5605894,273.3125,0.0,358.4375,77.026184,41.99998,106.518555,1.0,53.4,49.03125,0.0,80.03235,81.13403,99.998474,3.3276367,-9.997559,0.0,52.16,53.45,1.2900009,-4.85,0.0,-0.24,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596878,0
888.123,-0.16076185,2.5003295,0.81963366,1.3781269,91.83122,0.0,14.468572,7.63742,320.00983,111.579124,2.0,97.74432,0.0,0.0,457.875,202.875,2493.0,8.627451,-8.734375,0.5965576,207.51768,20049.324,20000.502,1100.0834,499.89316,58.83671,60.21437,0.0,2.3456602,3.0,68.52875,13.997125,8.2499895,4.874994,2.52,0.0,-10.375,0.10760498,0.0,0.0,0.0,0.0,0.0,0.984375,0.99902344,58.901978,3.9062495,145.9795,228.58617,0.0,86.99999,75.09766,0.0,146.3743,209.7233,496.125,649.875,-1.5609716,274.78125,0.0,369.59375,77.026184,41.99998,107.82471,1.0,53.39,32.28125,0.0,78.80554,81.00586,99.998474,3.4570312,-9.997559,0.0,52.11,53.66,1.5499992,-4.59,0.0,0.16,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596878,0
888.144,-0.16860947,2.5001318,0.82537186,1.4088594,91.83122,0.0,14.452219,7.855671,319.95703,111.91986,2.0,97.74432,0.0,0.0,457.875,202.5,2498.0,8.627451,-7.75,0.60198975,209.18433,20087.002,20000.502,1100.0834,499.89316,58.942684,61.337696,0.0,2.3452778,3.0,68.551636,13.950796,8.2499895,4.4999943,2.52,0.0,-9.5859375,0.09967041,0.0,0.0,0.0,0.0,0.0,0.98339844,0.99902344,58.973694,3.9062495,146.54187,232.27321,0.0,87.09999,75.97656,0.0,147.14545,209.76476,496.125,649.875,-1.5612773,278.21875,0.0,373.96875,76.55936,41.99998,108.61206,1.0,53.62,29.90625,0.0,78.45154,80.93872,99.998474,3.4423828,-9.997559,0.0,52.47,53.82,1.3499985,-4.79,0.0,0.32,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5531279,0
888.163,-0.17488757,2.500053,0.8409669,1.4501045,91.83122,0.0,14.440772,7.937257,320.03104,112.170265,2.0,97.74432,0.0,0.0,456.375,202.125,2510.0,8.627451,-7.421875,0.60528564,210.113,20117.781,20000.502,1100.0834,499.89316,59.705696,62.05832,0.0,2.3449721,3.0,68.96057,13.909101,8.2499895,4.1249948,2.636,0.0,-9.1484375,0.10229492,0.0,0.0,0.0,0.0,0.0,0.9824219,0.99902344,59.12628,3.9062495,148.80447,238.57701,0.0,87.189995,76.953125,0.0,148.9945,209.87254,496.5,649.875,-1.7177719,283.03125,0.0,378.96875,76.55936,41.99998,110.40039,1.0,53.72,30.6875,0.0,77.74963,80.670166,99.998474,3.4423828,-9.997559,0.0,52.46,53.92,1.4599991,-4.68,0.0,0.48,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5531279,0
888.183,-0.17991006,2.5000212,0.8484659,1.4801162,91.83122,0.0,14.438619,8.265509,320.00418,112.69966,2.0,97.74432,0.0,0.0,456.375,202.125,2529.0,8.627451,-6.609375,0.60858154,211.24068,20081.695,20000.502,1100.0834,499.89316,60.786633,62.69416,0.0,2.1884775,3.0,69.50531,13.871574,7.87499,4.1249948,2.636,0.0,-8.34375,0.105529785,0.0,0.0,0.0,0.0,0.0,0.9824219,0.9980469,59.220886,3.9062495,150.19308,243.79745,0.0,87.270996,77.63672,0.0,150.55336,210.28712,496.5,649.875,-1.8429675,283.875,0.0,382.5,77.026184,41.99998,111.901855,1.0,53.95,31.65625,0.0,77.352905,80.29175,99.998474,3.4423828,-9.997559,0.0,52.58,54.21,1.6299973,-4.5,0.0,0.4,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5093778,0
888.203,-0.18392804,2.4812584,0.8532214,1.505762,91.83122,0.0,14.437111,8.466964,319.9947,113.5494,2.0,97.74432,0.0,0.0,456.375,202.125,2535.0,8.627451,-5.9140625,0.6117554,212.35178,20129.457,20000.502,1100.0834,499.89316,60.362736,63.330006,0.0,2.063282,3.0,69.277954,13.837801,7.87499,4.1249948,2.636,0.0,-7.75,0.12573242,0.0,0.0,0.0,0.0,0.0,0.9785156,0.99609375,59.31244,3.9062495,150.95763,247.79726,0.0,87.343895,78.515625,0.0,151.54836,210.49443,496.5,649.875,-1.943124,288.1875,0.0,387.15625,77.026184,41.99998,112.82349,1.0,54.19,37.71875,0.0,77.093506,80.200195,99.998474,3.4423828,-9.997559,0.0,53.03,54.61,1.5800018,-4.55,0.0,0.56,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4437528,0
888.223,-0.18714243,2.4737535,0.86381567,1.5263633,91.83122,0.0,14.436055,8.577882,318.1553,113.16454,2.0,97.74432,0.0,0.0,454.875,201.375,2549.0,8.627451,-5.2734375,0.6166382,213.81941,20117.781,20000.502,1100.0834,499.89316,61.3165,64.19899,0.0,1.9631255,3.0,69.78912,13.8074045,7.4999905,3.3749957,2.752,0.0,-7.2265625,0.14123535,0.0,0.0,0.0,0.0,0.0,0.97558594,0.9941406,59.431458,3.9062495,152.6674,251.24557,0.0,87.40951,79.19922,0.0,153.26477,211.05826,497.25,649.875,-2.0232491,291.09375,0.0,390.59375,77.026184,41.99998,114.28833,1.0,54.47,42.375,0.0,76.79138,79.992676,99.998474,3.4423828,-9.997559,0.0,53.48,54.68,1.2000008,-4.92,0.0,-0.32,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000026,0
888.244,-0.18971395,2.4895015,0.8767654,1.5453537,91.83122,0.0,14.429458,8.825931,318.19867,113.80503,2.0,97.74432,0.0,0.0,454.875,201.375,2563.0,8.627451,-5.09375,0.61968994,214.87247,20150.152,20000.502,1100.0834,499.89316,61.44367,64.68647,0.0,1.8830004,3.0,69.82269,13.780047,7.4999905,3.3749957,2.752,0.0,-6.890625,0.14245605,0.0,0.0,0.0,0.0,0.0,0.97265625,0.9921875,59.516907,3.9062495,154.8715,255.06117,0.0,87.46856,79.78516,0.0,155.08894,211.61382,497.25,649.875,-2.0873492,295.75,0.0,393.625,77.026184,41.99998,115.72266,1.0,54.63,42.75,0.0,76.3916,79.78516,99.998474,3.4423828,-9.997559,0.0,53.27,54.97,1.7000008,-4.42,0.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3562526,0
888.263,-0.17177117,2.4958005,0.88018733,1.5549762,91.83122,0.0,14.430698,9.145696,320.1001,115.11387,2.0,97.74432,0.0,0.0,453.75,201.375,2569.0,8.627451,-5.359375,0.6235962,216.00844,20120.965,20000.502,1100.0834,499.89316,62.312656,65.23753,0.0,1.8189003,3.0,70.288086,13.755426,7.4999905,3.3749957,2.844,0.0,-6.765625,0.16217041,0.0,0.0,0.0,0.0,0.0,0.9736328,0.9902344,59.602356,3.9062495,155.46782,256.7126,0.0,87.521706,80.17578,0.0,156.07565,211.96207,498.0,649.875,-2.1386292,297.6875,0.0,396.40625,77.026184,41.99998,116.51001,1.0,54.95,48.65625,0.0,76.19934,79.730225,99.998474,3.4423828,-9.997559,0.0,53.43,55.18,1.75,-4.36,0.0,-0.32,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2468773,0
