Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),DSG Torque (nm),Input Shaft 1 (rpm),Input Shaft 2 (rpm),Clutch 1 Press (bar),Clutch 2 Press (bar),Clutch 1 Current (mA),Clutch 2 Current (mA),Clutch 1 Torque (nm),Clutch 2 Torque (nm),Trans Temp (°C),SimosTools [R1.00:2023_3_5:SL 29.33 HSL CBRICK SWG is38 - moar timing 2.bin]
1035.38,-0.10479277,0.162072,0.503826,1.6698519,93.78874,-15.037595,14.61425,0.591775,133.24774,53.91981,0.0,99.248146,0.0,0.0,444.375,210.375,2906.0,21.176472,-6.125,0.7097168,228.89383,16910.398,16350.009,1100.0834,499.89316,22.805584,41.05429,0.0,0.47568792,4.0,47.502136,-9.783436,12.374984,12.374984,2.516,0.0,-18.648438,0.0,0.0,0.0,0.0,0.0,0.0,1.0341797,0.9980469,58.111572,-4.974062E-7,98.77432,277.9612,0.0,82.99998,89.55078,0.0,101.20084,225.35324,487.875,649.875,0.69305086,165.9375,0.0,469.9375,79.36031,28.99998,50.787354,1.0,98.13,0.0,0.0,69.91577,69.7937,99.998474,3.3300781,-14.251709,0.0,97.4,98.14,0.73999786,-5.34,0.0,-0.32,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0.0,2300.0,3093.0,3.73,0.17,540.5,2.3,64.25,-600.0,0.0,0
1035.401,-0.10383423,0.1960788,0.5144968,1.7194902,93.788666,-15.037595,14.630365,0.72330415,141.75233,57.798832,0.0,99.248146,0.0,0.0,444.75,210.75,2928.0,21.176472,-3.875,0.71051025,230.05467,17461.768,16580.32,1100.0834,499.89316,18.990524,41.85969,0.0,0.6930504,4.0,45.86792,-9.782536,12.749984,12.749984,2.54,0.0,-15.53125,0.0,0.0,0.0,0.0,0.0,0.0,1.0253906,0.99902344,58.226013,-3.4818433E-7,99.64175,288.54794,0.0,82.99998,94.43359,0.0,102.03831,226.24875,489.375,649.875,0.7106907,169.84375,0.0,485.5,79.36031,28.99998,52.685547,1.0,98.11,0.0,0.0,69.37561,69.384766,99.998474,3.3544922,-14.251709,0.0,97.4,98.29,0.8899994,-5.19,0.0,-0.32,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0.0,2300.0,3093.0,3.73,0.17,540.5,2.3,64.25,-600.0,0.0,0
1035.42,-0.12306738,0.22843152,0.52562726,1.7438642,93.788605,-15.037595,14.635787,0.84915626,149.51779,61.4267,0.0,99.248146,0.0,0.0,444.75,210.75,2948.0,21.176472,-4.6875,0.7077637,230.07126,17485.646,16812.756,1100.0834,499.89316,21.957792,42.72868,0.0,0.7106903,4.0,47.877502,-9.781726,12.374984,12.749984,2.54,0.0,-12.4296875,0.0,0.0,0.0,0.0,0.0,0.0,1.0195312,0.99902344,58.387756,-2.4372903E-7,100.8142,290.0,0.0,82.99998,99.41406,0.0,103.16599,227.08623,489.375,649.875,0.72480255,174.34375,0.0,498.5625,79.36031,28.99998,54.974365,1.0,98.28,0.0,0.0,68.811035,69.01245,99.998474,3.359375,-14.251709,0.0,97.63,98.6,0.9700012,-5.11,0.0,0.4,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0.0,2300.0,3093.0,3.73,0.17,568.9,449.7,68.2,15.0,0.0,0
1035.439,-0.118453905,0.2601226,0.53762645,1.7484845,93.78854,-15.037595,14.639582,1.0192614,156.92627,64.91071,0.0,99.248146,0.0,0.0,443.625,210.75,2970.0,21.176472,-5.0390625,0.7015991,228.97675,17315.832,17047.312,1100.0834,499.89316,26.55706,43.61886,0.0,0.7248023,4.0,50.680542,-9.780996,11.999985,12.749984,2.66,0.0,-10.1015625,0.0,0.0,0.0,0.0,0.0,0.0,1.0175781,0.99902344,58.488464,-1.7061032E-7,102.10495,290.0,0.0,82.99998,99.90234,0.0,104.41804,227.93198,491.25,649.875,0.73609203,178.78125,0.0,499.78125,79.82713,28.99998,57.44629,1.0,98.49,0.0,0.0,68.17932,68.5791,99.998474,3.359375,-14.251709,0.0,97.56,98.33,0.7700043,-5.32,0.0,-0.56,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546876,0.0,2300.0,3093.0,3.73,0.17,568.9,449.7,68.2,15.0,0.0,0
1035.463,-0.114763126,0.29154903,0.5474909,1.7487389,93.78932,-15.037595,14.636379,1.2064064,163.88799,68.29624,0.0,99.248146,0.0,0.0,443.625,210.75,2991.0,21.176472,-5.984375,0.70288086,230.07954,17257.988,17281.87,1100.0834,499.89316,30.796017,44.318287,0.0,0.73609185,4.0,53.39508,-9.78034,11.624985,12.749984,2.66,0.0,-7.1640625,0.0,0.0,0.0,0.0,0.0,0.0,1.0146484,0.99902344,58.621216,-1.1942723E-7,103.60624,290.0,0.0,82.99998,99.90234,0.0,105.869095,228.78603,491.25,649.875,0.9013736,182.59375,0.0,499.875,79.82713,28.99998,59.960938,1.0,98.32,0.0,0.0,67.55371,68.17627,99.998474,3.3642578,-14.251709,0.0,97.48,98.54,1.0599976,-5.03,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546876,0.0,2310.0,3102.0,3.78,2.07,568.9,449.7,68.2,15.0,0.0,0
1035.479,-0.111810505,0.30411962,0.56207734,1.7491206,93.790016,-15.037595,14.628278,1.4241083,170.14337,71.40435,0.0,99.248146,0.0,0.0,442.5,210.375,3014.0,21.176472,-6.5234375,0.7089844,232.77437,17403.924,17519.08,1100.0834,499.89316,32.724743,45.0813,0.0,0.9013735,4.0,54.881287,-9.77975,11.624985,12.374984,2.808,0.0,-4.0390625,0.0,0.0,0.0,0.0,0.0,0.0,1.0126953,0.99902344,58.755493,-8.3599055E-8,105.04902,290.0,0.0,82.99998,99.90234,0.0,107.278694,230.08783,493.125,649.875,0.8773489,185.625,0.0,499.78125,79.82713,28.99998,62.664795,1.0,98.53,0.0,0.0,67.01355,67.77954,99.998474,3.3642578,-14.251709,0.0,97.67,98.41,0.7400055,-5.35,0.0,-0.24,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546876,0.0,2310.0,3102.0,3.78,2.07,568.9,449.7,68.2,15.0,0.0,0
1035.5,-0.12944841,0.32789785,0.57929987,1.7498834,93.79064,-15.037595,14.622607,1.6333317,170.02528,71.903496,0.0,99.248146,0.0,0.0,442.5,210.375,3036.0,21.176472,-6.7734375,0.71484375,235.64331,17674.035,17758.943,1100.0834,499.89316,33.65731,46.37418,0.0,0.87734884,4.0,55.4718,-9.779219,11.999985,12.374984,2.808,0.0,-2.2265625,0.0,0.0,0.0,0.0,0.0,0.0,1.0087891,0.9970703,58.998108,-5.8519337E-8,106.64069,290.0,0.0,82.99998,99.90234,0.0,108.82925,231.3316,493.125,649.875,0.85812914,191.0625,0.0,499.875,79.82713,28.99998,65.55786,1.0,98.4,0.0,0.0,66.45508,67.38281,99.998474,3.400879,-14.251709,0.0,97.59,98.45,0.8600006,-5.23,0.0,-0.48,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5906261,0.0,2310.0,3102.0,3.78,2.07,569.8,467.7,78.75,15.0,0.0,0
1035.518,-0.103558734,0.35615915,0.59720033,1.7522997,93.79121,-15.037595,14.618637,1.8641652,175.98593,74.96749,0.0,99.248146,0.0,0.0,442.5,210.375,3056.0,21.176472,-6.59375,0.72088623,238.59517,17977.58,18004.113,1100.0834,499.89316,34.081207,47.539894,0.0,0.8581291,4.0,55.42755,-9.77874,12.374984,12.374984,2.908,0.0,-0.7421875,0.0,0.0,0.0,0.0,0.0,0.0,1.0068359,0.9941406,59.179688,-4.0963535E-8,108.172356,290.0,0.0,82.99998,99.90234,0.0,110.33835,232.55878,495.75,649.875,0.84275335,198.71875,0.0,500.09375,79.82713,28.99998,68.2312,1.0,98.44,0.0,0.0,66.02173,67.02881,99.998474,3.413086,-14.251709,0.0,97.56,98.49,0.9300003,-5.18,0.0,0.08,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625125,0.0,2310.0,3102.0,3.78,2.07,569.8,467.7,78.75,15.0,0.0,0
1035.541,-0.102846995,0.38621366,0.6221855,1.7543766,93.79172,-15.037595,14.615858,2.0863,181.84283,77.97273,0.0,99.248146,0.0,0.0,442.5,210.375,3076.0,21.176472,-6.1484375,0.7293091,241.87042,18282.717,18249.285,1100.0834,499.89316,35.268116,49.489815,0.0,0.8427533,4.0,55.79071,-9.77831,13.124983,12.374984,2.908,0.0,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,1.0087891,0.9921875,59.465027,-2.8674474E-8,110.25565,289.90036,0.0,82.99998,99.90234,0.0,112.39471,233.76938,495.75,649.875,0.9867027,205.71875,0.0,500.09375,79.82713,28.99998,71.67969,1.0,98.46,0.0,0.0,65.33508,66.6687,99.998474,3.413086,-14.251709,0.0,97.71,98.64,0.9300003,-5.18,0.0,-0.24,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625125,0.0,2314.0,3116.0,4.01,2.23,569.8,467.7,78.75,15.0,0.0,0
1035.56,-0.10227759,0.41698548,0.6431373,1.7569201,93.79135,-15.037595,14.608053,2.3885915,187.43683,80.897385,0.0,99.248146,0.0,0.0,441.0,210.0,3097.0,21.176472,-6.03125,0.7380371,245.51878,18585.2,18494.455,1100.0834,499.89316,35.77679,51.12181,0.0,0.9867027,4.0,55.706787,-9.777923,13.874982,11.999985,3.028,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0078125,0.9921875,59.69391,-2.0072132E-8,111.98382,286.39694,0.0,82.99998,99.90234,0.0,114.086235,235.00485,497.25,649.875,1.1018621,215.96875,0.0,500.1875,79.82713,28.99998,74.4751,1.0,98.64,0.0,0.0,64.923096,66.27197,99.998474,3.413086,-14.251709,0.0,97.82,98.54,0.7200012,-5.39,0.0,0.0,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000013,0.0,2314.0,3116.0,4.01,2.23,569.8,467.7,78.75,15.0,0.0,0
1035.58,-0.10182208,0.44804418,0.66044813,1.7555635,93.791016,-15.037595,14.602591,2.6393573,192.93912,83.84067,0.0,99.248146,0.0,0.0,441.0,210.0,3118.0,21.176472,-6.25,0.74438477,248.39603,18736.973,18743.871,1100.0834,499.89316,38.12941,52.775005,0.0,1.1018621,4.0,56.689453,-9.777574,13.499983,11.999985,3.028,0.0,2.296875,0.0,0.0,0.0,0.0,0.0,0.0,1.0039062,0.9892578,59.909058,-1.4050492E-8,114.48044,285.92172,0.0,82.99998,99.90234,0.0,116.548874,236.2652,497.25,649.875,1.1939896,222.84375,0.0,499.6875,79.82713,28.99998,77.80151,1.0,98.5,0.0,0.0,63.897705,65.875244,99.998474,3.413086,-14.251709,0.0,97.76,98.6,0.83999634,-5.28,0.0,-0.72,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437514,0.0,2314.0,3116.0,4.01,2.23,595.8,927.3,87.1,350.2,0.0,0
1035.6,-0.10145767,0.4792177,0.68024236,1.7599298,93.79071,-15.037595,14.604626,3.0016038,197.97186,86.610954,0.0,99.248146,0.0,0.0,439.125,210.0,3154.0,21.176472,-6.3046875,0.7503052,251.38106,18953.486,18993.287,1100.0834,499.89316,39.95216,53.834743,0.0,1.1939896,4.0,57.14569,-9.77726,13.499983,11.999985,3.184,0.0,2.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.9970703,0.9863281,60.113525,-9.835344E-9,117.64425,286.63654,0.0,82.99998,99.90234,0.0,119.51732,237.62505,499.125,649.875,1.1114417,230.875,0.0,499.6875,79.82713,28.99998,80.78003,1.0,98.52,0.0,0.0,62.890625,65.06348,99.998474,3.413086,-14.251709,0.0,97.82,98.72,0.9000015,-5.22,0.0,0.24,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437514,0.0,2314.0,3116.0,4.01,2.23,595.8,927.3,87.1,350.2,0.0,0
1035.619,-0.101166144,0.5291871,0.69463927,1.7558181,93.790436,-15.037595,14.6060505,3.4606397,202.78699,89.74185,0.0,99.248146,0.0,0.0,439.125,209.25,3173.0,21.176472,-6.640625,0.75860596,255.22014,19040.518,19245.355,1100.0834,499.89316,42.940624,54.873287,0.0,1.1114417,4.0,58.213806,-9.776978,12.749984,11.249986,3.184,0.0,3.2265625,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,0.9863281,60.328674,-6.8847408E-9,120.03162,286.38864,0.0,82.99998,99.90234,0.0,121.87218,239.99648,499.125,649.875,1.0454034,231.28125,0.0,499.6875,79.82713,28.99998,84.454346,1.0,98.7,0.0,0.0,62.854004,65.093994,99.998474,3.413086,-14.251709,0.0,97.91,98.77,0.859993,-5.27,0.0,0.24,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0.0,2321.0,3136.0,4.16,6.49,595.8,927.3,87.1,350.2,0.0,0
1035.639,-0.120932914,0.56792486,0.7132618,1.7597178,93.79102,-15.037595,14.595329,3.8069067,212.71332,94.70175,0.0,99.248146,0.0,0.0,437.625,208.875,3167.0,21.176472,-6.7265625,0.75909424,256.1654,19140.283,19497.426,1100.0834,499.89316,46.58613,56.356922,0.0,1.0454034,4.0,60.47516,-9.776723,12.374984,10.874986,3.268,0.0,3.359375,0.0,0.0,0.0,0.0,0.0,0.0,0.9873047,0.98339844,60.50415,-4.8193183E-9,122.897156,286.83572,0.0,82.99998,99.90234,0.0,124.63334,240.02965,500.25,649.875,0.9925727,242.75,0.0,498.875,79.82713,28.99998,87.38403,1.0,98.76,0.0,0.0,62.27417,65.29541,99.998474,3.4179688,-14.251709,0.0,98.09,99.57,1.4800034,-4.65,0.0,0.72,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0.0,2321.0,3136.0,4.16,6.49,595.8,927.3,87.1,350.2,0.0,0
1035.664,-0.13674633,0.60216993,0.73078096,1.7648469,93.79155,-15.037595,14.5819645,4.222554,217.62793,96.70656,2.0,99.248146,0.0,0.0,437.625,208.125,3144.0,21.176472,-6.7421875,0.75683594,255.92494,19359.451,19746.842,1100.0834,499.89316,48.451267,57.331882,0.0,0.9925727,4.0,61.079407,-9.776494,11.624985,10.124987,3.268,0.0,3.4765625,0.0,0.0,0.0,0.0,0.0,0.0,0.9863281,0.9863281,60.661316,-3.3735228E-9,125.95523,288.776,0.0,82.99998,99.90234,0.0,127.56862,239.45752,500.25,649.875,0.9503082,250.53125,0.0,499.375,79.82713,28.99998,90.197754,1.0,99.38,0.0,0.0,62.176514,65.88745,99.998474,3.4179688,-14.251709,0.0,98.01,99.29,1.2799988,-4.85,0.0,0.08,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0.0,2321.0,3136.0,4.16,6.49,590.3,973.6,86.5,350.4,0.0,0
1035.688,-0.14939708,0.653368,0.76060617,1.7776062,93.79202,-15.037595,14.578468,4.666142,223.10413,98.420006,2.0,99.248146,0.0,0.0,436.5,207.75,3134.0,21.176472,-7.1640625,0.75177,255.54352,19949.027,20000.502,1100.0834,499.89316,50.867474,61.380085,0.0,0.9503082,4.0,62.65564,-9.776288,10.499987,9.749988,3.396,0.0,3.4765625,0.0,0.0,0.0,0.0,0.0,0.0,0.9863281,0.9863281,60.881042,-2.361466E-9,130.82286,290.0,0.0,82.99998,99.90234,0.0,132.65974,238.78589,501.0,649.875,0.9164966,258.84375,0.0,499.875,79.82713,28.99998,95.12329,1.0,99.24,0.0,0.0,60.632324,66.02783,99.998474,3.4179688,-14.251709,0.0,98.29,99.3,1.0100021,-5.12,0.0,-0.48,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0.0,2331.0,3136.0,4.02,10.07,590.3,973.6,86.5,350.4,0.0,0
1035.708,-0.15951766,0.73009723,0.7810629,1.7853636,93.79245,-15.037595,14.570162,5.372261,232.10464,102.06481,2.0,99.248146,0.0,0.0,451.125,206.25,3151.0,21.176472,-7.140625,0.75250244,256.5883,20142.723,20000.502,1100.0834,499.89316,49.934902,63.160446,0.0,0.9164966,4.0,61.717224,-9.776103,10.124987,8.2499895,2.66,0.0,3.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.9863281,0.9892578,61.071777,-1.6530262E-9,133.84634,290.0,0.0,82.99998,99.90234,0.0,135.68625,238.79417,501.375,649.875,0.8894473,265.0,0.0,499.78125,79.82713,28.99998,98.05298,1.0,99.42,0.0,0.0,60.24475,65.48462,99.998474,3.4179688,-14.251709,0.0,98.33,99.77,1.4399948,-4.69,0.0,0.56,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0.0,2331.0,3136.0,4.02,10.07,590.3,973.6,86.5,350.4,0.0,0
1035.727,-0.16761413,0.8170389,0.8012807,1.7939686,93.79283,-15.037595,14.570207,5.8108435,244.81113,108.23627,2.0,99.248146,0.0,0.0,451.125,205.5,3165.0,21.176472,-7.21875,0.7541504,257.95642,20087.533,20000.502,1100.0834,499.89316,51.9696,64.516914,0.0,0.8894473,4.0,62.791443,-9.775936,9.749988,7.4999905,2.66,0.0,3.3984375,0.0,0.0,0.0,0.0,0.0,0.0,0.98828125,0.9863281,61.33423,-1.1571183E-9,137.05672,290.0,0.0,82.99998,99.90234,0.0,138.8454,238.99318,501.375,649.875,0.7115578,271.96875,0.0,499.78125,79.82713,28.99998,100.805664,1.0,99.4,0.0,0.0,59.786987,65.08179,99.998474,3.4179688,-14.251709,0.0,98.22,99.65,1.4300003,-4.7,0.0,-0.16,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0.0,2331.0,3136.0,4.02,10.07,476.2,871.8,20.85,288.9,0.0,0
1035.747,-0.17409131,0.90806556,0.82466465,1.7999879,93.79401,-15.037595,14.564379,6.2764244,256.63867,113.969604,2.0,99.248146,0.0,0.0,448.5,205.125,3175.0,21.176472,-7.234375,0.7579346,259.7806,20081.164,20000.502,1100.0834,499.89316,53.6016,66.10652,0.0,0.7115578,4.0,63.21411,-9.775786,8.624989,7.124991,2.8,0.0,3.1796875,0.0,0.0,0.0,0.0,0.0,0.0,0.98046875,0.98339844,61.750793,-8.099828E-10,140.52402,290.0,0.0,82.99998,99.90234,0.0,142.31136,239.60677,502.125,649.875,0.72549623,280.6875,0.0,499.78125,79.82713,28.99998,103.56445,1.0,99.48,0.0,0.0,59.00879,64.923096,99.998474,3.4179688,-14.251709,0.0,98.29,99.93,1.6399994,-4.49,0.0,0.4,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0.0,2331.0,3136.0,4.02,10.07,476.2,871.8,20.85,288.9,0.0,0
1035.768,-0.15927304,0.96322626,0.84675205,1.7999879,93.79507,-15.037595,14.55444,6.7792964,267.9732,119.37911,2.0,99.248146,0.0,0.0,448.5,204.75,3175.0,21.176472,-7.21875,0.7600708,261.07413,20070.55,20000.502,1100.0834,499.89316,55.572716,68.2048,0.0,0.72549623,4.0,64.25018,-9.775651,7.87499,6.7499914,2.8,0.0,3.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.97753906,0.98339844,62.08954,-5.6698796E-10,143.99117,290.0,0.0,82.99998,99.90234,0.0,145.71927,239.78918,502.125,649.875,0.580397,290.0,0.0,499.875,79.82713,28.99998,106.121826,1.0,99.83,0.0,0.0,58.83484,64.971924,99.998474,3.4179688,-14.251709,0.0,98.54,100.17,1.6299973,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0.0,2353.0,3170.0,2.87,8.46,476.2,871.8,20.85,288.9,0.0,0
1035.788,-0.16741845,1.0227906,0.8828869,1.7999878,93.79602,-15.037595,14.553342,7.282161,271.94516,121.148575,2.0,99.248146,0.0,0.0,445.5,204.75,3179.0,21.176472,-7.2734375,0.75994873,262.39252,20115.127,20000.502,1100.0834,499.89316,56.78082,69.70963,0.0,0.580397,4.0,64.88495,-9.775529,6.7499914,6.7499914,2.988,0.0,3.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.9736328,0.98339844,62.44049,-3.9689158E-10,149.44781,290.0,0.0,82.99998,99.90234,0.0,150.79381,239.96332,502.875,649.875,0.46431762,305.1875,0.0,499.875,79.82713,28.99998,109.729004,1.0,100.05,0.0,0.0,59.2865,64.886475,99.998474,3.4179688,-14.251709,0.0,98.49,100.25,1.7600021,-4.37,0.0,-0.48,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0.0,2353.0,3170.0,2.87,8.46,476.2,871.8,20.85,288.9,0.0,0
1035.808,-0.15393476,1.1028663,0.91163516,1.7951132,93.79688,-15.037595,14.552573,8.07367,279.26175,124.56477,2.0,99.248146,0.0,0.0,445.5,203.625,3182.0,21.176472,-7.28125,0.75946045,263.06415,20166.604,20000.502,1100.0834,499.89316,57.670998,71.426414,0.0,0.46431762,4.0,65.35187,-9.775419,5.624993,5.624993,2.988,0.0,3.0859375,0.0,0.0,0.0,0.0,0.0,0.0,0.9746094,0.98046875,62.783813,-2.778241E-10,154.18738,290.0,0.0,82.99998,99.90234,0.0,155.01431,240.12915,502.875,649.875,0.3714541,306.71875,0.0,499.875,79.82713,28.99998,112.701416,1.0,100.38,0.0,0.0,57.858276,64.83154,99.998474,3.4179688,-14.251709,0.0,98.72,100.38,1.659996,-4.47,0.0,0.4,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0.0,2353.0,3170.0,2.87,8.46,430.9,902.3,-6.05,298.15,0.0,0
1035.828,-0.14314781,1.1911465,0.9364666,1.7971902,93.79765,-15.037595,14.557895,8.761161,289.88934,129.42723,2.0,99.248146,0.0,0.0,441.375,202.875,3189.0,21.176472,-7.328125,0.76226807,265.16196,20186.77,20000.502,1100.0834,499.89316,59.917645,74.287704,0.0,0.3714541,4.0,66.5329,-9.775321,5.2499933,4.874994,3.208,0.0,3.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.97753906,0.9736328,63.2843,-1.9447687E-10,158.27371,290.0,0.0,82.99998,99.90234,0.0,159.01094,240.44423,502.875,649.875,0.29716328,320.46875,0.0,499.59375,79.82713,28.99998,115.51514,1.0,100.28,0.0,0.0,57.41577,64.69116,99.998474,3.4179688,-14.251709,0.0,98.77,100.63,1.8600006,-4.28,0.0,0.24,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85312665,0.0,2353.0,3170.0,2.87,8.46,430.9,902.3,-6.05,298.15,0.0,0
1035.847,-0.11451825,1.2827086,0.9607834,1.7999879,93.797516,-15.037595,14.549901,9.354013,299.684,134.0946,2.0,99.248146,0.0,0.0,441.375,202.875,3198.0,21.176472,-7.3671875,0.7678833,267.67435,20161.297,20000.502,1100.0834,499.89316,62.20668,76.59794,0.0,0.29716328,4.0,67.73529,-9.775232,4.874994,4.874994,3.208,0.0,3.765625,0.020324707,0.0,0.0,0.0,0.0,0.0,0.98339844,0.96875,63.923645,-1.361338E-10,161.9435,290.0,0.0,82.99998,99.90234,0.0,162.90807,240.9832,502.875,649.875,0.23773062,332.21875,0.0,499.5,79.82713,28.99998,118.18848,1.0,100.52,6.09375,0.0,57.458496,64.53247,99.998474,3.4179688,-14.251709,0.0,99.24,100.79,1.550003,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968767,0.0,2361.0,3180.0,2.35,8.75,430.9,902.3,-6.05,298.15,0.0,0
1035.87,-0.0916146,1.3568335,0.9843414,1.7952402,93.79739,-15.037595,14.544306,9.886433,309.3803,138.82394,2.0,99.248146,0.0,0.0,436.875,202.125,3202.0,21.176472,-7.4453125,0.7722168,269.75558,20111.943,20000.502,1100.0834,499.89316,65.70382,80.24344,0.0,0.23773062,4.0,69.11621,-9.775152,4.4999943,4.1249948,3.432,0.0,3.9140625,0.05206299,0.0,0.0,0.0,0.0,0.0,0.984375,0.9580078,64.52179,-9.5293655E-11,165.649,290.0,0.0,82.99998,99.90234,0.0,167.23636,241.21536,502.875,649.875,0.1901845,343.375,0.0,499.28125,79.82713,28.99998,121.051025,1.0,100.61,15.625,0.0,57.11975,64.46533,99.998474,3.4179688,-14.251709,0.0,99.24,100.78,1.5400009,-4.62,0.0,-0.16,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9406268,0.0,2361.0,3180.0,2.35,8.75,430.9,902.3,-6.05,298.15,0.0,0
